ch1,ch2,ch3,ch4,f
1.830630300058433e+222,6.358906674427778e+224,1.8776431809558667e+224,2.226234615691693e+225,0.0
7.319539201559949e+222,2.5425182091602848e+225,7.507514120259576e+224,8.901322918719045e+225,0.003
7.310607688960965e+222,2.5393899994910935e+225,7.498353280929273e+224,8.890493804309303e+225,0.006
7.295769936779057e+222,2.534193493360547e+225,7.48313493775757e+224,8.872503460753128e+225,0.009
7.275097486482791e+222,2.5269542335902836e+225,7.461933040862973e+224,8.84743842159268e+225,0.012
7.248689286802885e+222,2.5177075410556912e+225,7.434849868150086e+224,8.815418376591772e+225,0.015
7.2166705169893e+222,2.506498087633314e+225,7.40201480666928e+224,8.776594753811036e+225,0.018
7.179191119092396e+222,2.493379363816157e+225,7.3635828324768105e+224,8.731148951074143e+225,0.021
7.136424070976859e+222,2.4784130526767652e+225,7.319732721727598e+224,8.67929025502004e+225,0.024
7.088563436500943e+222,2.4616683235827665e+225,7.270665030618916e+224,8.621253491610422e+225,0.027
7.035822232810954e+222,2.4432210603437055e+225,7.216599885448659e+224,8.55729645617629e+225,0.031
6.978430156945414e+222,2.4231530392669465e+225,7.157774626388276e+224,8.487697173764207e+225,0.034
6.916631214904928e+222,2.4015510729224055e+225,7.094441349586436e+224,8.412751041671399e+225,0.037
6.850681296067164e+222,2.378506135278523e+225,7.026864391960824e+224,8.332767905696388e+225,0.04
6.78084573440384e+222,2.354112483311661e+225,6.955317801596387e+224,8.248069119891715e+225,0.043
6.707396895520673e+222,2.3284667892587983e+225,6.88008283418381e+224,8.158984636650734e+225,0.046
6.630611825253462e+222,2.301667296440831e+225,6.801445512567861e+224,8.065850169988303e+225,0.049
6.550769991595809e+222,2.2738130100998633e+225,6.719694282416877e+224,7.969004470106547e+225,0.052
6.468151147295572e+222,2.2450029330401015e+225,6.635117792466805e+224,7.868786742001448e+225,0.055
6.383033335727857e+222,2.2153353541092298e+225,6.5480028229289456e+224,7.765534235192092e+225,0.058
6.29569105781058e+222,2.1849071957721417e+225,6.458632380664097e+224,7.659580025857057e+225,0.061
6.206393612937986e+222,2.1538134252716833e+225,6.3672839747836345e+224,7.551251006936803e+225,0.064
6.115403622308311e+222,2.122146532193222e+225,6.274228081585672e+224,7.440866096274174e+225,0.067
6.022975738730591e+222,2.0899960736932573e+225,6.179726803290653e+224,7.328734667754563e+225,0.07
5.929355543101646e+222,2.0574482872487102e+225,6.084032720998956e+224,7.215155205777664e+225,0.073
5.834778624310972e+222,2.024585769554575e+225,5.987387938718353e+224,7.100414179316373e+225,0.076
5.739469836396027e+222,1.991487219155779e+225,5.890023312242359e+224,6.984785128338325e+225,0.079
5.643642724348707e+222,1.9582272395479707e+225,5.792157854118145e+224,6.86852795249645e+225,0.082
5.547499108061038e+222,1.924876198818412e+225,5.693998303922134e+224,6.751888389729366e+225,0.085
5.4512288124726676e+222,1.8915001414126948e+225,5.59573885154253e+224,6.635097670723117e+225,0.089
5.3550095310114154e+222,1.8581607472921362e+225,5.497561000118337e+224,6.518372334030825e+225,0.092
5.2590068088575604e+222,1.8249153335732897e+225,5.399633554660965e+224,6.401914185974579e+225,0.095
5.163374132363542e+222,1.791816893696432e+225,5.302112722138858e+224,6.285910389205316e+225,0.098
5.0682531110714714e+222,1.758914169234351e+225,5.20514230888496e+224,6.17053366391001e+225,0.101
4.973773739138344e+222,1.726251749606691e+225,5.108854001538312e+224,6.055942586069419e+225,0.104
4.8800547235521154e+222,1.6938701951896968e+225,5.013367718302121e+224,5.94228196782403e+225,0.107
4.787203867252485e+222,1.661806179588798e+225,4.9187920180418255e+224,5.829683305844775e+225,0.11
4.695318496114387e+222,1.6300926471564125e+225,4.825224555612344e+224,5.718265284577939e+225,0.113
4.60448591967071e+222,1.598758982175392e+225,4.732752572752524e+224,5.608134322294994e+225,0.116
4.5147839164095786e+222,1.5678311864780027e+225,4.6414534148811235e+224,5.49938514898901e+225,0.119
4.42628123545225e+222,1.5373320626210365e+225,4.551395065141527e+224,5.3921014062870964e+225,0.122
4.339038107376782e+222,1.5072814000816126e+225,4.462636688046619e+224,5.2863562606655075e+225,0.125
4.2531067578815455e+222,1.4776961622691977e+225,4.375229176050062e+224,5.182213022339532e+225,0.128
4.168531918867376e+222,1.4485906724624991e+225,4.2892156933005135e+224,5.079725763237014e+225,0.131
4.085351332347419e+222,1.4199767970720718e+225,4.20463221170874e+224,4.97893992844039e+225,0.134
4.0035962433625796e+222,1.391864124898433e+225,4.1215080352671966e+224,4.8798929363886985e+225,0.137
