frequency,Rmax,R_ratio,time
8.571428571428571,0.23465737226730823,0.9913018654366959,20:29:11
15.0,0.26839292395656134,0.9740557539443262,20:29:13
10.0,0.23452844778488943,0.9641763294157828,20:29:15
8.571428571428571,0.2713048989961846,0.9737575772138911,20:29:17
7.5,0.26372153154221384,0.8668100197558131,20:29:19
6.666666666666667,0.2192263230332264,0.9807251418609181,20:29:21
7.5,0.3132415126102041,0.5710206618177074,20:29:23
12.0,0.33681930452066017,0.9481901848779127,20:29:25
15.0,0.2925408552198011,0.8332297891206215,20:29:27
12.0,0.2798629557118621,0.8711240920618446,20:29:29
8.571428571428571,0.27190502242807396,0.8196229308177491,20:29:31
8.571428571428571,0.29686459026291095,0.9478055068944671,20:29:33
8.571428571428571,0.3477684124844272,0.9262400100699295,20:29:35
6.0,0.2584425697153572,0.9964492007848199,20:29:37
6.0,0.355994801321124,0.9268695737194929,20:29:39
10.0,0.27632017022028676,0.7334959408509879,20:29:41
8.571428571428571,0.31150104432954784,0.9588591013666874,20:29:43
15.0,0.22887756104922388,0.9599971435485911,20:29:46
12.0,0.3630142058082004,0.8353890447542186,20:29:48
7.5,0.3309494022044783,0.6836224613276417,20:29:50
10.0,0.41735760041176156,0.7364417333258361,20:29:52
10.0,0.3428402313463861,0.7494434346452093,20:29:54
10.0,0.3366744966083797,0.828852626066636,20:29:56
12.0,0.41783635441845873,0.671476767331024,20:29:58
8.571428571428571,0.2824886022669225,0.9785463465876847,20:30:00
7.5,0.26224033789164264,0.8335096592360024,20:30:02
10.0,0.2611620159032947,0.9460392139150229,20:30:04
8.571428571428571,0.3256050714766202,0.8230292976167166,20:30:06
10.0,0.2553183300612998,0.882349457139252,20:30:08
7.5,0.2692379604516901,0.6165662414097853,20:30:10
8.571428571428571,0.3325646595539511,0.8588663051767393,20:30:12
6.666666666666667,0.2860776726244633,0.8447708170560753,20:30:14
6.0,0.280177389968925,0.9507180750948021,20:30:16
8.571428571428571,0.2501680397898985,0.9142214720818725,20:30:18
20.0,0.2776224629907736,0.879032285225431,20:30:20
12.0,0.23874771697336827,0.8780645040779343,20:30:22
10.0,0.29458309419684037,0.7616967315865532,20:30:24
15.0,0.23983727621053896,0.9388669675878698,20:30:26
15.0,0.23428619585846971,0.9137753264933414,20:30:28
10.0,0.3439125357445935,0.8570664271222339,20:30:30
12.0,0.23206318322020475,0.965786389420894,20:30:32
6.666666666666667,0.2105279228408683,0.9457081088668555,20:30:34
12.0,0.40295028139039824,0.5687217629787723,20:30:36
10.0,0.2093369289381218,0.9976212002072435,20:30:38
6.666666666666667,0.3420749652297973,0.7867152142758448,20:30:40
12.0,0.29337435492603525,0.7590007114139892,20:30:42
10.0,0.2795030288562235,0.8757231186387182,20:30:44
20.0,0.2900913707771074,0.9497230018013112,20:30:46
10.0,0.26594252409649316,0.8053973934110633,20:30:48
12.0,0.27193322580044754,0.7228333228481422,20:30:50
7.5,0.29241509433141555,0.9516688099732405,20:30:52
12.0,0.2459841704745337,0.8091892923703491,20:30:54
20.0,0.29086105417517183,0.8010082471041281,20:30:56
6.0,0.264178137188617,0.939802325661788,20:30:58
12.0,0.19480987928647206,0.8750847439795518,20:31:00
10.0,0.24914436292526518,0.9557842765784671,20:31:02
6.0,0.23330351588238474,0.8263502627381522,20:31:04
6.0,0.34755631347256977,0.6588547967611927,20:31:06
6.0,0.2994003815996095,0.8582251067541238,20:31:08
12.0,0.3080148642174967,0.6811996248205999,20:31:10
7.5,0.21937518408784523,0.8876574609815227,20:31:12
6.666666666666667,0.20941352414020642,0.8995198528049313,20:31:14
10.0,0.27307642832881335,0.8337941234532577,20:31:16
6.0,0.3033554708741476,0.8148276253406774,20:31:18
12.0,0.22006748683501445,0.9734228179279026,20:31:20
12.0,0.31444670869500213,0.8063365803996568,20:31:22
6.0,0.20014277173988437,0.9802449502246509,20:31:24
7.5,0.2559840247390367,0.9944272015950381,20:31:26
6.666666666666667,0.23022283795067996,0.855048842611368,20:31:28
10.0,0.32367205309541364,0.9547751215316281,20:31:30
15.0,0.26788985118809544,0.7705199969402703,20:31:32
7.5,0.24978895292924078,0.9569284894261912,20:31:34
10.0,0.25738791102646097,0.9471924228129796,20:31:36
6.0,0.24148250645548025,0.97107517888243,20:31:38
8.571428571428571,0.2596638991898084,0.8647300938273998,20:31:40
7.5,0.2492662086755751,0.9206614140065641,20:31:42
12.0,0.2842855151170502,0.7861498652768295,20:31:44
20.0,0.3045520309893912,0.7333589386131318,20:31:46
6.0,0.2391532063861126,0.9711991283857613,20:31:48
6.0,0.29373314881155493,0.783169514005132,20:31:50
10.0,0.20735073705700172,0.9263033299858863,20:31:52
10.0,0.2935841338741345,0.8760179342036317,20:31:54
15.0,0.20994077404786762,0.7982231568632041,20:31:56
7.5,0.3057298163408332,0.8694781856112791,20:31:58
6.666666666666667,0.30848019381923103,0.9480352997066984,20:32:00
6.0,0.39494841384367807,0.5730024928337318,20:32:02
15.0,0.2726971004363931,0.8075730562822492,20:32:04
15.0,0.23207398936440335,0.8545790761003825,20:32:06
15.0,0.2908101746634648,0.76655749353921,20:32:08
10.0,0.20333784563405796,0.9228876960502291,20:32:10
15.0,0.3277323051382632,0.826130719941698,20:32:12
8.571428571428571,0.2831735273128561,0.8194149313615608,20:32:14
15.0,0.37793444185263503,0.8544563559574095,20:32:16
8.571428571428571,0.32421147538127587,0.7887071782181837,20:32:18
20.0,0.2751329580901361,0.901260903610553,20:32:20
15.0,0.3159945248090247,0.7906526309303799,20:32:22
10.0,0.30342732792377847,0.8175435393919904,20:32:24
15.0,0.3165393352291349,0.8708473130561409,20:32:26
6.0,0.2920656965732199,0.9974574740574449,20:32:28
15.0,0.36427768758549445,0.697046750347637,20:32:30
15.0,0.319446941393354,0.9448170405346497,20:32:32
20.0,0.22325937099895748,0.938436606285388,20:32:34
10.0,0.3731263246390375,0.6734819950565233,20:32:36
8.571428571428571,0.28091978831284875,0.7844100564188703,20:32:38
20.0,0.3341615894927496,0.8476048248013135,20:32:40
15.0,0.3260516424279423,0.9774141750560713,20:32:42
20.0,0.292863029170206,0.8034333709945636,20:32:44
20.0,0.28822204133776264,0.8453806245591008,20:32:46
15.0,0.24717419728021672,0.9838747065176059,20:32:48
20.0,0.3522197893673771,0.8804703244479389,20:32:50
6.666666666666667,0.23070381661524672,0.958360089770844,20:32:52
10.0,0.2924801058610184,0.9725060884786083,20:32:54
15.0,0.25576840340310386,0.853389977567591,20:32:56
6.666666666666667,0.23248798979179947,0.9430544397749009,20:32:58
30.0,0.30067434942361365,0.7496988563617483,20:33:00
12.0,0.29266237685662116,0.906562577757462,20:33:02
6.666666666666667,0.2530048411065247,0.860736520399309,20:33:04
6.0,0.2077702313589239,0.7492835955038031,20:33:06
20.0,0.25402867090676756,0.9190827380328671,20:33:08
6.666666666666667,0.2343926645568552,0.9630513179508202,20:33:10
6.666666666666667,0.25113692775890195,0.8675500319698524,20:33:12
6.0,0.24434331271006643,0.979293486904077,20:33:14
8.571428571428571,0.3014918323790731,0.7231236292631257,20:33:16
20.0,0.24739046966875877,0.8334207474703801,20:33:18
15.0,0.1993752693092967,0.999666198076845,20:33:20
6.666666666666667,0.28663090604507935,0.6282383500979102,20:33:23
7.5,0.21765321399198273,0.9217031407965928,20:33:25
12.0,0.277225266641551,0.8449394418213182,20:33:27
30.0,0.232904576008992,0.9150774432323555,20:33:29
20.0,0.32451387094777173,0.7753290634956002,20:33:31
12.0,0.4058281183479617,0.5687606315634015,20:33:33
12.0,0.29755023200105224,0.9296093173554054,20:33:35
20.0,0.34723429997623934,0.9554499005474267,20:33:37
10.0,0.299903989315647,0.7980050105912246,20:33:39
12.0,0.36444919012600235,0.7311257433091608,20:33:41
15.0,0.19379752009466694,0.927699772931723,20:33:43
6.0,0.2281806093653193,0.9185965044999578,20:33:45
15.0,0.3017096293751854,0.666284776378366,20:33:47
6.666666666666667,0.2906019521734404,0.7777564805654147,20:33:49
15.0,0.35950436953112874,0.7187646441584026,20:33:51
15.0,0.29002475512325565,0.8607099275656279,20:33:53
6.0,0.24816265330402926,0.8518386500449009,20:33:55
6.0,0.29936332707596763,0.8739482904866748,20:33:57
7.5,0.2657935288609123,0.852156733595994,20:33:59
8.571428571428571,0.3269483782283102,0.9562152154923796,20:34:01
8.571428571428571,0.26367788998523506,0.8840302572123343,20:34:03
8.571428571428571,0.312757281037976,0.9779847709381027,20:34:05
7.5,0.3149730313663438,0.8855905204134723,20:34:07
12.0,0.2791887456471801,0.9455327369674437,20:34:09
6.0,0.26077970973387216,0.8783708758312161,20:34:11
8.571428571428571,0.27030918785621133,0.8356429899212803,20:34:13
8.571428571428571,0.27371475667693246,0.8988484305983293,20:34:15
6.0,0.2437119219678583,0.9885600132978668,20:34:17
10.0,0.2592535181189446,0.7837611125562388,20:34:19
7.5,0.2865983136349527,0.7375999382077909,20:34:21
7.5,0.2953537868148713,0.9621413352906953,20:34:23
15.0,0.25229734466481296,0.9246462521554943,20:34:25
6.0,0.2405814483617184,0.9010944522493322,20:34:27
7.5,0.35262486801942183,0.9953458220917847,20:34:29
6.0,0.27853639247517187,0.8799991635272165,20:34:31
15.0,0.22878958346940287,0.9487386224506269,20:34:33
6.0,0.2436792002789555,0.883414415024589,20:34:35
6.666666666666667,0.18463399031253805,0.8574443761176865,20:34:37
12.0,0.2967970616381775,0.8858467116391672,20:34:39
6.0,0.2748638469101446,0.8135128634877313,20:34:41
