frequency,Rmax,R_ratio,time
7.5,0.346031536595769,0.774464272971249,18:03:01
7.5,0.3224573913681358,0.9477544812812158,18:03:03
10.0,0.29150696782969154,0.9738042759068538,18:03:05
10.0,0.30660611139332344,0.8348549459640218,18:03:07
8.571428571428571,0.3528737920476723,0.8490474460351408,18:03:09
6.666666666666667,0.4204958402996694,0.6692888433808845,18:03:11
7.5,0.36787503922184384,0.9357624370353833,18:03:13
8.571428571428571,0.40375893494247034,0.7109202319479098,18:03:15
6.666666666666667,0.4266355913819362,0.7068667128399458,18:03:17
6.666666666666667,0.3536461925392295,0.9153191158377382,18:03:19
10.0,0.33704625243525893,0.8734545182500026,18:03:21
6.666666666666667,0.3763016621572241,0.8881361511102229,18:03:23
6.666666666666667,0.346516758960842,0.9811898016406998,18:03:25
8.571428571428571,0.37077700915518147,0.9528219645902654,18:03:27
7.5,0.31739023940054606,0.8261135966474394,18:03:29
7.5,0.4406724128521358,0.736058614352731,18:03:31
8.571428571428571,0.27884843372753393,0.8888629896268416,18:03:33
7.5,0.35706106749922667,0.8864569856161949,18:03:35
7.5,0.38885496578043327,0.7001205211514655,18:03:37
6.666666666666667,0.3984943133243534,0.9611129517251793,18:03:39
10.0,0.37138675862592374,0.8481723009766184,18:03:41
6.666666666666667,0.3702838947292912,0.9499359510085655,18:03:43
6.666666666666667,0.4223272053367162,0.8011759419634055,18:03:45
7.5,0.3270154514306924,0.8878548459613532,18:03:47
8.571428571428571,0.44794668883050215,0.8259700607831053,18:03:49
6.666666666666667,0.35187161805423733,0.8950498141017257,18:03:51
8.571428571428571,0.39536957644761955,0.8915008332727883,18:03:53
6.666666666666667,0.41299478857872723,0.8013450210451266,18:03:55
10.0,0.38238799659632006,0.816418017811994,18:03:57
10.0,0.3623179691706753,0.9671840633164048,18:03:59
8.571428571428571,0.35410324067138055,0.8936322052001635,18:04:01
7.5,0.34086729861042137,0.9264455612582827,18:04:03
8.571428571428571,0.30106483799594347,0.9504228421568182,18:04:05
7.5,0.4087746416381818,0.9002611878160379,18:04:07
10.0,0.3772763051272559,0.9380259853728288,18:04:09
7.5,0.39203497029924506,0.7146599274648857,18:04:11
6.666666666666667,0.3876413181430155,0.7783489541615106,18:04:13
6.666666666666667,0.37902940139195934,0.853729789612477,18:04:15
7.5,0.39043107594794413,0.8696841665158365,18:04:17
6.666666666666667,0.3897277828265083,0.9573302114445759,18:04:19
6.666666666666667,0.39304375984980683,0.9481562966103798,18:04:21
7.5,0.3725180031118196,0.9004520351732662,18:04:23
6.666666666666667,0.4010363322436646,0.7863656145627964,18:04:25
10.0,0.24986523882061756,0.9957914271621666,18:04:27
7.5,0.37765778946348466,0.8810296880953945,18:04:29
6.666666666666667,0.40717890319127703,0.9067576739411145,18:04:31
7.5,0.5496464441313899,0.6335413487457264,18:04:33
6.666666666666667,0.36049528864118624,0.9909348894119511,18:04:35
10.0,0.3991131726362097,0.8899049016167261,18:04:37
7.5,0.4273908969095621,0.9942836894417756,18:04:39
8.571428571428571,0.40716248576845465,0.7535043553377763,18:04:41
10.0,0.4231708492321559,0.8951245211030215,18:04:43
6.666666666666667,0.3322643025165051,0.9803897593986932,18:04:45
7.5,0.4226273177074077,0.8940231438763148,18:04:47
8.571428571428571,0.39360640741582326,0.9402576821856828,18:04:49
7.5,0.3392986945707002,0.7412238054767566,18:04:51
6.666666666666667,0.31840958794641755,0.9595440963158155,18:04:53
6.666666666666667,0.36324005904492074,0.9751254943554727,18:04:55
10.0,0.36157355607330555,0.8321996269569837,18:04:57
10.0,0.32169339497118454,0.9636122028960625,18:04:59
10.0,0.36165335110381297,0.8334414317566081,18:05:01
7.5,0.3934758387322809,0.5867591992312754,18:05:03
10.0,0.4029021427511675,0.8814233327043142,18:05:05
7.5,0.3720008129384656,0.9710137554862344,18:05:07
10.0,0.40443255345287404,0.8432475116859794,18:05:09
7.5,0.28100382552292213,0.9805586552930307,18:05:11
10.0,0.348550706901679,0.9618003153249359,18:05:13
8.571428571428571,0.3133252631512825,0.9683196694789195,18:05:15
