ch1,ch2,ch3,ch4,f
32508.596561681534,8648.417451205618,14389.330686379913,14642.372895833318,0.0
130034.0380741811,34593.73340796106,57557.51919862468,58568.000706186736,0.006
130038.0321174446,34594.998213621475,57559.763286858084,58570.47277606438,0.012
130042.69049335146,34596.64035402419,57563.6236336067,58573.327978038666,0.018
130047.84861694934,34599.404086786984,57568.10009407164,58576.37570138241,0.024
130057.53730985582,34603.89818604902,57575.39490811318,58583.10640741678,0.031
130065.89845655455,34608.320733337,57582.97869192437,58589.42861143134,0.037
130078.25810860349,34613.547648398526,57592.066472556355,58597.151338541495,0.043
130091.5464557309,34618.90873838332,57603.806476531296,58606.26873269152,0.049
130106.87827619862,34626.83305151828,57614.54111061621,58614.59695898551,0.055
130123.94472742915,34634.62611174205,57629.32912858903,58627.112454197406,0.061
130143.86128085949,34642.8357721898,57644.39855631683,58641.05563376372,0.067
130165.50254109984,34652.520747702394,57661.41271841984,58653.46064990291,0.073
130187.13007617161,34662.840258655786,57678.43003608673,58667.88014246914,0.079
130212.87040731768,34673.43387198541,57699.17490560327,58684.360955059776,0.085
130239.0598477896,34685.46648880059,57719.540163443926,58700.94164154519,0.092
130266.25211371326,34698.76551130312,57743.24179340771,58720.48471252497,0.098
130296.37822995966,34712.6893430933,57766.103300148105,58738.5351580963,0.104
130328.9798125997,34726.93988019636,57791.78684950777,58760.56972431744,0.11
130363.77857199896,34742.53062408233,57818.301333020805,58782.04537809302,0.116
130396.75377794076,34758.625009972246,57847.95248541931,58804.98975859426,0.122
130435.49912042131,34774.8852274526,57877.682430968336,58830.48912057608,0.128
130475.92382150951,34792.73826389668,57909.158785150925,58855.34779708095,0.134
130516.37137853906,34811.8595904587,57942.64293382097,58881.7141681291,0.14
130559.80223752593,34831.413664134285,57975.67994074264,58910.64586308233,0.146
130604.36666980706,34851.63222682055,58012.05941030349,58938.51322386676,0.153
130650.18008819816,34872.91498220841,58048.685015096984,58971.02243265832,0.159
130700.15735652663,34894.759827358794,58088.97852822395,59002.40636754866,0.165
130749.86103898726,34917.74005635584,58129.3980450845,59034.29194028796,0.171
130802.05937979952,34941.85590151612,58172.09004054924,59069.138126084996,0.177
130856.45978478454,34966.82924561647,58214.284905165434,59104.50359460665,0.183
130912.32770464732,34992.20361753674,58260.075103483156,59141.53576297144,0.189
130973.04783118618,35018.05594180135,58305.796204072445,59179.956554836266,0.195
131029.60146801375,35045.75820410154,58354.44948866844,59217.10758330255,0.201
131091.51013810546,35074.19346878537,58404.84485360538,59258.10212703596,0.208
131156.14785583274,35103.49970258163,58455.64278282799,59300.830464845916,0.214
131220.67394033377,35132.496438708324,58509.369495791034,59342.17420695516,0.22
131289.61210657546,35163.63620592755,58562.008958634455,59387.20774182747,0.226
131359.2573438034,35195.26058533185,58618.60171135179,59432.87621951543,0.232
131431.62205638323,35229.1031146033,58678.7866639609,59480.36747114503,0.238
131503.7103377844,35262.40342311348,58736.49486502494,59526.93109294085,0.244
131579.5776269237,35296.31369314054,58796.67461148667,59577.80625021871,0.25
131656.18042954433,35332.02129664651,58861.21517220504,59627.9159765893,0.256
131738.12312005795,35369.13058273264,58924.517555052975,59679.801690341614,0.262
131817.70378398558,35403.72375638188,58990.15959099346,59734.448061097995,0.269
131897.52806325495,35442.88579397737,59058.490747787844,59786.3532169519,0.275
131982.11019971842,35481.6002883064,59126.19154315692,59844.90871913054,0.281
132075.17183843508,35525.74631476538,59198.529644253074,59902.58408725917,0.287
132159.80403232822,35564.53655761173,59273.19573325508,59958.318477861896,0.293
132252.53053016274,35604.969673200445,59345.078836677065,60024.85523053407,0.299
132354.43383113842,35646.9685732041,59420.76287457586,60082.61872045787,0.305
132446.78336462053,35696.99891140772,59505.58860068493,60144.92941945059,0.311
132543.64363641926,35737.47030668324,59580.53372154455,60208.81630556395,0.317
132631.73542374195,35784.740832279516,59659.97063695467,60266.431774598845,0.323
132722.79367569584,35825.8031798523,59736.88976260839,60339.02391075452,0.33
132848.86120074044,35880.0914680018,59824.395787193476,60417.47277987673,0.336
132945.98795297777,35930.75454106163,59922.52585432057,60478.89029518807,0.342
133058.91663855166,35984.13693406164,60004.73576874255,60546.94003186762,0.348
133164.54918399645,36022.51677628797,60087.13831798895,60632.41023492715,0.354
133253.38735039486,36079.272046442085,60184.04447237798,60700.70812809261,0.36
133400.6824354178,36127.34100925055,60283.86892849758,60777.697483958415,0.366
133522.9749913842,36192.37408647,60377.413979431534,60858.94738289532,0.372
133654.52421321307,36251.58211582163,60488.95611008612,60925.44958416908,0.378
133715.02617346437,36301.086068832694,60577.53057210788,61016.57150537234,0.385
133852.44332425637,36351.920368291474,60664.81054280934,61076.44297406012,0.391
134000.38192391454,36419.06800871997,60809.55271121744,61189.446181994375,0.397
134108.1234566912,36487.79586041663,60884.03738376261,61274.74205701518,0.403
134280.79928785728,36530.89777540792,60995.278636248186,61352.19500168423,0.409
134392.15884144345,36599.38812570515,61115.28622573682,61426.76560040718,0.415
134589.67149278685,36689.80678724671,61233.43432740332,61524.58147596636,0.421
134650.43730379117,36708.99747784327,61335.640518897424,61623.22577682036,0.427
134773.28275506356,36790.30859901827,61466.2224686906,61673.5940840783,0.433
134939.31493800887,36848.25845039546,61560.348109842926,61826.80001306972,0.439
135072.0992900683,36924.81270067273,61660.27893137328,61902.68400225557,0.446
135235.1356809595,37024.47110059759,61829.06223913929,61979.41373023601,0.452
135438.22893183268,37084.88754808213,61987.61726075873,62147.21091939751,0.458
135493.14269783592,37151.57282388625,62113.87934866721,62201.59834776781,0.464
135639.67973481753,37200.83652192132,62164.475907723914,62301.965484527595,0.47
135926.32101023398,37279.77654041169,62407.40970404031,62476.338458065075,0.476
136066.370883562,37390.23380239491,62519.10082600436,62526.224177841614,0.482
136189.84073598217,37489.65507174244,62579.663637136255,62625.191227875504,0.488
136343.29132828244,37506.38201766759,62775.24445402954,62769.396525749944,0.494
136510.58274677707,37598.37905785199,62926.53834432927,62807.58776587319,0.5
136605.44330738566,37694.72581290345,62954.601270605344,62942.973707171914,0.507
136848.8652168132,37774.692215436844,63161.10261719434,63079.27442629454,0.513
137250.45211104388,37905.52769796509,63435.15933248642,63227.43193067707,0.519
137490.95635283002,38071.41544107649,63576.21389615217,63466.45225079671,0.525
137420.66698872234,38003.659505902266,63701.59014490946,63467.16566730067,0.531
137414.06948470647,38010.831133293905,63622.101532002984,63362.06624385986,0.537
137898.20959156693,38243.74234508599,63866.66158321518,63773.7147020248,0.543
138047.45267146046,38328.47698932179,64200.702437854576,63844.46068269139,0.549
138175.86858376185,38463.60082406388,64330.48722188809,63997.971025447354,0.555
138526.0404598052,38436.89623538238,64333.279348313554,64039.52057628326,0.562
138761.5782551898,38574.7485130251,64636.27898966028,64155.32505219284,0.568
138617.22824781164,38641.44057487967,64713.22453590825,64326.1146715667,0.574
139169.99392841387,38937.40209422823,65169.26851570279,64577.77468475192,0.58
139357.77180671794,38844.734427291434,65235.57820083156,64459.87511291822,0.586
139336.32571156917,38795.73500123569,64996.39512692244,64648.26111225362,0.592
