ch1,ch2,ch3,ch4,t
0.14743125167473659,-0.05657151141374952,-0.03879998066525112,0.04343276901300983,0.0
1.4842133579033712,-0.5523299135003377,-0.36752009334978464,0.44994136443672067,0.005
7.030216360954804,-2.506082456884129,-1.601155341437941,2.206872698644958,0.01
20.744680719483757,-6.997413652953098,-4.233255757277184,6.777051043278501,0.015
42.14970635415432,-13.324280494690104,-7.489209990270421,14.378297548928668,0.02
60.215820165753286,-17.765641307470187,-9.013484678778976,21.516464693926242,0.025
55.30329689577678,-15.269718317244362,-6.506204303307761,20.966481056632478,0.03
13.090453735786127,-3.293341998688471,0.20763841173687847,6.622109298268923,0.035
-58.86727798690055,15.530173849501827,8.951763119467287,-19.618979566090506,0.04
-128.7813968503613,34.03631195632212,16.638480125404897,-46.073526872099485,0.045
-159.36008030812894,44.07131508327427,20.635359690771857,-58.299795711702444,0.05
-134.29997198176937,41.09280745241158,19.58215075402528,-49.68844933043373,0.055
-70.00148071673037,27.141489620569967,14.076888559806093,-26.192898688376157,0.06
-2.540574508502334,9.58017067520736,6.607629732843799,-1.324265649600208,0.065
38.54318879442804,-4.097327339482722,-0.014412300075827878,13.767527098165367,0.07
48.39508662478987,-11.142614297310802,-4.522976809769864,17.144266004665436,0.075
44.41723779847901,-13.9445568839114,-7.433318906753565,15.395891604078587,0.08
47.87223764648118,-16.414598951435085,-9.747112265842489,16.8364278914084,0.085
65.72084196622812,-20.38864090340724,-11.862751887475868,24.30342231994532,0.09
87.11210161051146,-24.820594753983208,-13.505347535784649,33.4211152468948,0.095
95.57513071564149,-27.368441510367738,-14.129978484056789,37.36935657351536,0.1
84.34532239988067,-26.579068813137205,-13.362948742623736,33.22081072573208,0.105
60.97978129402875,-23.086469307157778,-11.4481193067767,23.925551718321906,0.11
39.02653903034177,-18.94603683652241,-9.30023612556953,14.953151435892316,0.115
26.31960698470281,-15.68402182557225,-7.792850728965099,9.587432014304351,0.12
20.36197335273581,-13.027453859202602,-6.9250074585652035,7.003874187767779,0.125
13.0352442859305,-9.59787269350628,-5.87716661189647,3.93596935314244,0.13
-1.0549451187184833,-4.56807958820324,-3.847528440740044,-2.070283344471712,0.135
-19.979350221840107,1.609603098719436,-0.6986987715635438,-10.507394323528402,0.14
-36.905047386093706,7.804133246569551,3.006151112699374,-18.46991076229713,0.145
-46.6040692950882,13.06572669718315,6.3281557892536355,-23.2481011483592,0.15
-49.65237337018711,16.985247408203445,8.515269571218662,-24.39035726188766,0.155
-50.572853033467624,19.65726095867496,9.626930279514267,-23.350270716355446,0.16
-52.57983692948048,21.406152556581137,10.525707356210408,-21.578972442324744,0.165
-54.73024896403408,22.35493426845899,11.924669141162344,-19.415482379286114,0.17
-53.903819840764164,22.271566497352758,13.491876520155143,-16.668907943559702,0.175
-48.700258873978974,20.994829822480984,14.154640564933313,-13.634112963091843,0.18
-41.03487244191652,18.899055314142124,13.20431668003168,-11.147965144194389,0.185
-34.248407969023724,16.679186719430422,10.876130036173521,-9.731795447698968,0.19
-29.941172274906513,14.687624621830475,8.001684882450501,-8.816938419191862,0.195
-26.564048692260346,12.661517941763705,5.393596603315811,-6.894634097997265,0.2
-21.023286446567244,10.070294583140463,3.4507362467418763,-2.698982186009525,0.205
-11.78574056039964,6.594820299434995,2.0246491932544757,3.4337191867688928,0.21
-0.4798229634735477,2.3699385936207378,0.6404071254979554,9.388603974946363,0.215
9.566501082058851,-2.047974410965866,-0.9896741511390069,12.738737809394172,0.22
16.253061226324988,-6.023676774623419,-2.6817203978904827,12.612282005237212,0.225
20.154305075801798,-9.339530923641624,-4.068481777482143,10.216399052118659,0.23
23.416501519773444,-12.297708294992887,-5.0554696289588055,7.664227906472732,0.235
27.610220911382616,-15.17050547790051,-5.884503627681081,6.354929743089962,0.24
32.54156533380885,-17.626490207427622,-6.863248706722303,6.2566732867881125,0.245
36.703386490502155,-18.902070098400095,-8.16875555194708,6.366281397265047,0.25
38.7140540518396,-18.53407202872875,-9.79971840878557,5.7402281730902684,0.255
38.542278142742155,-16.796389554753997,-11.493410295511216,4.312737823857721,0.26
37.483621714652855,-14.475949278119751,-12.678918391935518,2.9377931561556134,0.265
36.82667851564624,-12.368421909181256,-12.717964026820878,2.630779987669501,0.27
36.46338354295781,-10.895120573740408,-11.344625743521897,3.7009348743816006,0.275
34.887288569461376,-9.934238200859523,-8.89101882506819,5.610768048588211,0.28
30.586823300556375,-8.932153967166947,-6.080060102446257,7.6147696486730165,0.285
23.44859760941612,-7.320193910580182,-3.537268672206484,9.408351035159614,0.29
14.979650729116189,-4.9440878236807455,-1.3531077174109063,11.136741376794935,0.295
7.339088643435071,-2.1220950063983355,0.9333320889760516,12.882708271341263,0.3
1.9716397823523408,0.6463992921813978,3.76515398594448,14.199793630188962,0.305
-1.2800432452352977,2.9689850145938608,6.809019018839909,14.091113827324898,0.31
-4.004449848639729,4.651963024275906,8.808331583212208,11.487827890080478,0.315
-8.008122669841999,5.6855457358855555,8.446182063331594,6.001610508270879,0.32
-13.881042849486324,6.222389079326077,5.613271389750522,-1.5430020085003902,0.325
-20.475871123184096,6.5350379801593235,1.8890598012271071,-9.301438825340801,0.33
-25.710650490870975,6.9435490034789344,-0.394561029932395,-15.306878952698034,0.335
-28.015675151960423,7.736681613146963,0.15805860554794335,-18.43922977366806,0.34
-27.383468650684247,9.039705783961049,2.9824075959856047,-18.82629316375034,0.345
-25.397037648299886,10.608985418126613,6.047697675183923,-17.539929754494402,0.35
-24.219605678340287,11.77107601691287,7.435873883022874,-15.870284431263906,0.355
-25.13104347701378,11.757285549469827,6.720663917071524,-14.626863387994343,0.36
-27.611576824755332,10.2690357550335,5.06622544141366,-13.870100819375475,0.365
-29.6856895269302,7.77916290308178,4.051256892759972,-13.137886139252927,0.37
-29.274200446912136,5.298926881943967,4.301691537979585,-11.840681439517587,0.375
-25.539350127928966,3.7952690576838477,5.089124142497156,-9.51769147519251,0.38
-19.331266898442934,3.646673478982274,5.102539324055916,-5.966440203231003,0.385
-12.570745013328875,4.46342951524634,3.631206553645733,-1.3579022448861304,0.39
-7.034321965322078,5.394848155528565,1.1985185302524732,3.7299871275004555,0.395
-3.310007547608816,5.704360554105761,-0.8288904349903707,8.464723157419591,0.4
-0.6579130957049245,5.12716060509673,-1.3670067416460934,11.990312895031204,0.405
2.0841601612517717,3.73157836547518,-0.5432762791267591,13.574168268870348,0.41
5.335462847812328,1.5761203566129747,0.4211709507652027,12.745885704270142,0.415
8.454339728811057,-1.3229729156910728,0.26904571599114785,9.577219891655083,0.42
10.575985846042169,-4.669327270330463,-1.2983303469396084,4.930270351062788,0.425
11.705119041458461,-7.720459443399934,-3.562094443280638,0.27003769389165433,0.43
12.842222125974555,-9.669781161129945,-5.586180124399384,-3.0563872710742954,0.435
14.942773703781741,-10.29714914614661,-7.012828979810203,-4.589310392666715,0.44
17.803781892460396,-10.207139049934431,-8.096056347459841,-4.879338198472048,0.445
20.10162718312496,-10.319392560935494,-9.067759350217942,-4.773172533815387,0.45
20.620666580661535,-11.00141146458599,-9.612763480814,-4.491059846496351,0.455
19.467693057174014,-11.621446542272286,-9.036738840470514,-3.3976285792653553,0.46
18.046232523369614,-10.989919191691962,-6.945701878550943,-0.716039075197893,0.465
17.78041214521951,-8.396746071761429,-3.7522902519737324,3.529203362035604,0.47
18.812455894118877,-4.373065279649569,-0.5026657015065508,8.321800189938863,0.475
19.92599786921061,-0.4693354350124813,1.824866777121492,12.425929192243489,0.48
19.706954139723436,1.8252410146979925,2.8928123468559983,15.308536554062922,0.485
17.71889512810715,2.155210360500686,3.0195425593042593,17.250496022006864,0.49
14.583784940866181,1.504757697267013,2.8515391906684617,18.579504224372414,0.495
11.09344613085362,1.3527671612792163,3.0638970081796684,18.881355377387763,0.5
7.378083708092488,2.401906597224724,4.079504655652817,17.03180192807492,0.505
2.9198371651095973,3.91529514992895,5.705013241619985,12.072315139237217,0.51
-2.697082020083732,4.30348591973244,6.979583929502614,4.195142492847132,0.515
-9.066180699512351,2.541647978030321,6.641923673339839,-4.992817959710471,0.52
-14.957391395631525,-0.8333827875070147,4.029135696447245,-13.22151539819036,0.525
-19.05662860341085,-4.073380090140109,-0.322263366665501,-18.849185139979056,0.53
-20.807112938287965,-5.568360036895284,-4.837337431271007,-21.728594723214968,0.535
-20.639764663819314,-4.92152553370241,-7.642424702986099,-22.914916282784656,0.54
-19.47251362483759,-2.866391723584684,-7.449241765683581,-23.40598752761,0.545
-18.010526261646763,-0.3448538644981195,-4.238353082529109,-23.004378378594073,0.55
-16.421935564993316,2.2407833331216467,0.5792711065853826,-20.39166589837319,0.555
-14.49657049409944,4.983451484670044,4.784371935410564,-14.455277577971998,0.56
-12.016323237843938,7.888295127511366,6.601406697524394,-5.69434566826845,0.565
-9.028143634709549,10.45895864346842,5.8204351125503075,3.650832033894036,0.57
-5.863409877562369,11.915643939737262,3.8767286027364283,10.986452311498162,0.575
-2.957761176362679,11.872620010207635,2.682340164199183,15.100594138047489,0.58
-0.691247376955417,10.792382851122492,3.0980180685440715,16.694617076128218,0.585
0.6069382438668549,9.648300009904936,4.344323770655599,17.241795844760873,0.59
0.6285701080137563,8.994644692406972,4.839466440399995,17.293438779474453,0.595
-0.7486714240342143,8.32864495352181,3.646314947573048,15.88399823255798,0.6
-3.1717200727302792,6.46906328568417,1.1976055376960035,11.602661233137809,0.605
-5.738780579974993,2.7261861054640857,-1.273563603309004,4.275699800040631,0.61
-7.359856768166718,-2.2250511813399423,-2.9144574634240894,-4.367937800958104,0.615
-7.349234836115243,-6.68114568097342,-3.85103931225417,-11.682780141106877,0.62
-5.766935534939639,-9.206897780754545,-4.736131499864053,-15.853585558487268,0.625
-3.2143878050647965,-9.69580191248505,-5.896334871657805,-16.901078958878145,0.63
-0.28483996925622157,-9.238972614038541,-6.974870814582603,-16.171135799468026,0.635
2.8245112439893933,-8.98224048900001,-7.240413083423842,-14.844159257023971,0.64
6.202820417239259,-9.073214952427728,-6.104666684153748,-12.822028983247652,0.645
9.750591153056341,-8.69144617612619,-3.499853184745002,-9.001292768618113,0.65
12.833579543838468,-7.1030088151954045,-0.07797332190128078,-2.666593774226801,0.655
14.524110091413277,-4.626318113387055,2.8711463544297073,5.317285891535778,0.66
14.375424517748046,-2.4471012161980665,4.011528256989914,12.665470734674017,0.665
13.025624225207524,-1.4612152666987546,2.91171521943378,17.111392254068104,0.67
11.889971679546154,-1.4033282630315662,0.6003667675811951,17.92428845094522,0.675
12.038654923362259,-1.181486092543537,-0.9654916107071361,16.27591202576259,0.68
13.250696007682954,-0.02817727956650444,-0.31332100807354896,14.224341371153276,0.685
14.159080295332828,1.72143148584733,2.3385157395783676,13.158589990739404,0.69
13.380891263365529,2.967408906076171,5.158521672035031,12.867052636302875,0.695
10.613331343321368,2.918041418681367,6.123423059675851,11.848291577378768,0.7
6.7645180158416105,1.8153738210985497,4.608963905671374,8.544935173046467,0.705
3.1151567955561874,0.6156901978809368,1.7415225805710273,2.548842409143974,0.71
0.33047711557193227,0.019305620848456197,-0.7497626002343996,-5.046177058517884,0.715
-1.864484185314418,-0.11749083488107945,-2.0145230094775695,-12.261120942000051,0.72
-4.1936085189021926,-0.43130590983047373,-2.4983333220998367,-17.269159118873464,0.725
-7.013397440891681,-1.206405365086678,-3.067293496068181,-19.156655946726126,0.73
-9.8533798718148,-1.9552692405612992,-3.92053348398804,-18.05278646782321,0.735
-11.669646244012311,-1.8634253934080254,-4.449576295240691,-14.737180137355935,0.74
-11.617327854858964,-0.6402912007691783,-4.0605722005157565,-10.130711273807362,0.745
-9.78706022724771,1.0736205920037853,-2.946934522302002,-5.05650518274668,0.75
-7.327869188687179,2.1643452988097818,-1.9553452095352402,-0.29985893802416075,0.755
-5.733985467214914,2.0059579000607255,-1.6978014046524947,3.3814030349590154,0.76
-5.7447618038375685,1.1005624045131965,-1.8319111201800407,5.557060362150047,0.765
-6.766382208765008,0.7990341416755165,-1.2951819823139525,6.491055246039379,0.77
-7.392356035149552,2.2359859091405894,0.632304062876265,7.052834724450864,0.775
-6.636403553199223,5.28269915837868,3.4532542958208228,8.028422557000335,0.78
-4.7812010310527695,8.412649359600355,5.7013569087850415,9.34604567246998,0.785
-3.0591744285247655,9.70111366253635,6.146152976016246,9.930295022236168,0.79
-2.478973451795576,8.215689614068259,4.81935174925214,8.409864298465354,0.795
-2.9156780151953905,4.694309070908463,2.9224740916017673,4.202351104117561,0.8
-3.3141588879294868,0.9975088766883748,1.7595616527062279,-1.8403670316614351,0.805
-2.7804152517078853,-1.2016414832911697,1.7069756773150477,-7.767228170574654,0.81
-1.4915097486647266,-1.4961354270192242,2.102020836503253,-11.654971343239586,0.815
-0.5478518658912296,-0.8585369691176523,1.9880772824622235,-12.713868775115928,0.82
-0.8977279470587064,-0.7753747918387811,0.9156842318271023,-11.56221145296464,0.825
-2.3222916366719777,-2.0502734969733325,-0.8251907059492815,-9.504509532756016,0.83
-3.429521029875179,-4.170652950887081,-2.514232167330052,-7.448677664432708,0.835
-2.719059257414891,-5.7311376924459125,-3.459080245836103,-5.3637323078976085,0.84
0.1702075589519165,-5.564322774656512,-3.2848872030683127,-2.632464376800602,0.845
4.0839948299330695,-3.670765624359148,-2.003759300931111,1.131363451058029,0.85
7.160831023331569,-1.2329954019582179,0.003170358294872593,5.514598150393929,0.855
8.169897918293598,0.27424131897890247,2.042289234994015,9.424878817757348,0.86
7.332715067704993,0.1569529769669486,3.3213518840594065,11.815748378708765,0.865
6.0261080644939256,-1.1049602010685424,3.3260376060777546,12.420037626172926,0.87
5.643320478882614,-2.4041936801461996,2.108482518426927,11.804605636162998,0.875
6.533918589429874,-2.928419485310062,0.24881230177186597,10.65245658904692,0.88
7.864037160981585,-2.655903754765885,-1.493514758532171,8.975444591027424,0.885
8.446649662832689,-2.1317597824671597,-2.5912436493958766,6.097548162682703,0.89
7.731995975065563,-1.87760091424824,-2.936743669080297,1.491916455249925,0.895
6.068693635226703,-1.978633488389838,-2.73004282132469,-4.318105254129869,0.9
