ch1,ch2,ch3,ch4,t
-0.0045072080860532595,-0.015284572897181221,-0.023776088205161753,-0.011570414766763355,0.0
-0.04131404412275972,-0.14639398946204918,-0.23299971742900283,-0.11219789482020322,0.005
-0.18180578608421571,-0.6497005917618446,-1.0615941402198072,-0.510852096330386,0.01
-0.5156461319409775,-1.7636064057596872,-2.9753699926285777,-1.4550211740563437,0.015
-1.0476848501558031,-3.2207415539077253,-5.679621862172062,-2.9022891681672154,0.02
-1.5465226228260152,-3.988150681527884,-7.598288610005622,-4.2623891889026515,0.025
-1.5005036673504353,-2.869593023122652,-6.727006445612823,-4.625244526798535,0.03
-0.43758959219057597,0.3307943338725536,-2.4850158686879675,-3.423430205730354,0.035
1.4587274130993908,4.249329751956824,3.3080256129989736,-0.9616697492925094,0.04
3.117285721580901,6.749821765290616,7.5433652121730015,1.7142786735435689,0.045
3.284390110072009,6.478095947839471,8.10996171631712,3.5639508323089184,0.05
1.6535237900918114,3.8481611806469593,5.370957259191334,4.290626167789611,0.055
-0.7263754299003408,0.6716678202366737,1.743136457406014,4.410767401757938,0.06
-2.2069671258623402,-1.1769538831856325,-0.12432966804325603,4.590137757772055,0.065
-1.7831805286173907,-0.9949137140032093,0.8132711543324652,4.895746261361441,0.07
0.16993581595369295,0.44470784715969597,3.415568969152062,4.722864088538758,0.075
2.1550272528187335,1.617802574720579,5.4041839276866535,3.4946894058152735,0.08
2.601172421876749,1.4024644641563246,5.17688677519328,1.4390699767132145,0.085
1.0202553051438776,-0.18825857313695024,2.918426491660751,-0.3578782344443213,0.09
-1.5310513742984981,-2.146299786017892,0.22363353329405042,-0.7263062430498853,0.095
-3.1490785837730764,-3.262678532708365,-1.252834697795964,0.6423659995897152,0.1
-2.5650683279833575,-2.967430459985189,-0.9425816681587738,2.8559654585675642,0.105
-0.2002767686582709,-1.64377443279424,0.5126101057094519,4.367849654936533,0.11
2.198165009957397,-0.2267434216245854,2.054212621196671,4.0396310032783935,0.115
3.003650379449651,0.5447919839172958,3.0593404081710345,1.945760526303252,0.12
1.919725476700521,0.5794516433859173,3.4773015698154626,-0.7051246295909058,0.125
0.010757322857261529,0.280081015014992,3.352149499934756,-2.4729631517274155,0.13
-1.298671004111371,0.0465438370824264,2.504563866947034,-2.7078277238321045,0.135
-1.36061369604604,-0.08423138151027651,0.7963510098531046,-1.9369470991673396,0.14
-0.6654937099986875,-0.38056561427818136,-1.446230471062442,-1.3785914276300413,0.145
-0.20306080635705417,-1.0325536327176021,-3.46854704540408,-1.9791948830647745,0.15
-0.5129243859870096,-1.8276978146009577,-4.591465785801046,-3.7049242878265463,0.155
-1.3204564131803362,-2.2214454476731174,-4.655631317999663,-5.6258423580397,0.16
-1.91342293851712,-1.7515746291013012,-3.997215807291087,-6.692240061316784,0.165
-1.7241882085219924,-0.4365479858014874,-3.0661584343304824,-6.519829665949608,0.17
-0.6761255685050989,1.1489217725199419,-2.1326435184903003,-5.532307160318884,0.175
0.7609075793424531,2.1799024394886204,-1.325021034339444,-4.424020345028565,0.18
1.8012198053040975,2.118483730852656,-0.7725305814196446,-3.489164593474362,0.185
1.869837566512237,1.166131448606077,-0.5528038052497501,-2.4150109101406754,0.19
1.1027711489554983,0.2340311577771156,-0.5537116961670145,-0.6993446369166614,0.195
0.24125875134877697,0.2812710714056652,-0.5633460085374549,1.6733224167330525,0.2
-0.1436234995661236,1.4349189063304928,-0.5692005914450795,3.9022454585177537,0.205
-0.28451245351764753,2.6635517210920754,-0.8899368510262865,4.775705234030891,0.21
-0.8993688951357115,2.4508823970880083,-1.8739790880696992,3.6118228821376896,0.215
-2.1997665670052684,0.0708062139693767,-3.383437111328156,0.980744573136149,0.22
-3.3851420633938596,-3.601121274612547,-4.661505540211972,-1.529090378596517,0.225
-3.3193702620236554,-6.590353714503823,-4.925311574304148,-2.4743753661657446,0.23
-1.74476846947682,-7.333578769539466,-4.169685341956384,-1.6940363642351672,0.235
0.30792824869117424,-5.818190131199634,-3.2249623885904533,-0.35066659617348217,0.24
1.4499457816216608,-3.3049407871167813,-2.893166715946382,0.18947389753788021,0.245
1.2611081635555905,-1.084270728099399,-3.1136523071639806,-0.433054170292267,0.25
0.600625757120771,0.4056213460005154,-3.089883592098472,-1.3737119177576445,0.255
0.6148834504827502,1.4322827605626591,-2.2039690562593375,-1.4626977886385863,0.26
1.5487941240106249,2.2847893424043493,-0.729282811840403,-0.26572144636745937,0.265
2.5427216495946956,2.856887923227788,0.3528539135877884,1.5909425645196509,0.27
2.4916997465648945,2.789961350010694,0.22849791721767948,3.0161852089423475,0.275
1.1094186450817412,1.9528128672840777,-0.9445419343964297,3.376808375923989,0.28
-0.7125176144720071,0.8291703819895405,-1.999860160751798,2.9282951929352574,0.285
-1.5477745151234836,0.3958588437556597,-1.6459963945541032,2.428286752143991,0.29
-0.5828104868338683,1.4074988712886662,0.3812749160431212,2.3705412921677533,0.295
1.6587180920110034,3.588769502486187,2.9488235698275886,2.5775936748806614,0.3
3.647507321216372,5.528188254794814,4.381979463578628,2.488048882075972,0.305
4.018745815010109,5.599597266146241,3.8630397546864788,1.8025922603285296,0.31
2.619221196287714,3.282599391889868,2.1558858108826047,0.8318586844306718,0.315
0.5567158492306535,-0.2632526637134132,0.9979302875342987,0.2135139059547,0.32
-0.7293584576191804,-2.9767955099029826,1.6320564902456947,0.2940563762681256,0.325
-0.5666943109328421,-3.4659820628437594,3.693941400647449,0.757407244400009,0.33
0.50385582298223,-2.064281106282844,5.431267050735501,0.8351628051188725,0.335
1.2069529790418867,-0.4643337493905906,5.145781937113876,-0.04401830101016367,0.34
0.5590512182152486,-0.2801275989741979,2.647856973271579,-1.6976512565235444,0.345
-1.3439558585048128,-1.7954499526967893,-0.5492885384823031,-3.265343744373575,0.35
-3.387409911191782,-3.8655840043685683,-2.4448042943072696,-3.9204990333410477,0.355
-4.259095178222983,-4.918145389910528,-2.1018232811397204,-3.5706981323205897,0.36
-3.374378754768204,-4.196237258420096,-0.24060677004540681,-2.880150024357202,0.365
-1.2667698660224556,-2.282774751315727,1.541707722394667,-2.617356004023987,0.37
0.7763068512056885,-0.5207277887804572,2.1740042507665946,-2.9471761184894354,0.375
1.588322578968467,0.1908002981879159,1.9330920514223056,-3.2724800862166368,0.38
0.9373275668114821,0.20544463049349188,2.0446732505633816,-2.7268516102788536,0.385
-0.3028835749940726,0.7956381758849183,3.465232120228198,-0.9114109986196012,0.39
-0.8013436699331026,2.9009929265074184,5.918773848179151,1.685347603182988,0.395
0.17318395365667588,6.052675855492335,8.006811685439645,3.8945723570755724,0.4
2.068882876232399,8.495339369353944,8.257428664785722,4.580593038219272,0.405
3.3604336999007876,8.497571944952583,6.213562808186356,3.414286682231928,0.41
2.7461074020260425,5.770246313846874,2.7308173176451995,1.1905589977159472,0.415
0.3152657650666682,1.7943646901299533,-0.6318721532483224,-0.5940637061946976,0.42
-2.3561815706323506,-1.2187428878376778,-2.5799876544509543,-0.7124107680559418,0.425
-3.3803511485631135,-1.891758932349579,-2.7322850678472705,0.92613950890193,0.43
-2.081609713195715,-0.5479487482026736,-1.6430834784473776,3.199871078351441,0.435
0.4046390808557604,1.2277279745866871,-0.3320249700428879,4.611841730814059,0.44
2.000136654875131,1.8949253920463138,0.34878019389688647,4.409847196864803,0.445
1.3499808523960717,1.0555009081618805,0.1761822474738978,3.0982238107600875,0.45
-1.0863816041284733,-0.4801587845374421,-0.39806691454033766,1.9343987531064735,0.455
-3.449458179556043,-1.5584878623129386,-0.6506018163849276,1.85753814058058,0.46
-4.029223748290517,-1.6133186066203584,-0.17613637925237544,2.78281739050898,0.465
-2.5863449138978143,-0.8876501676685614,0.7936073350021078,3.828177574525171,0.47
-0.36370719901189774,0.030462153753526733,1.6036624457901192,4.169081246472823,0.475
1.044365838819049,0.7098184599249473,1.6840806696036783,3.695168264062194,0.48
0.8642571768502572,0.9393242720421799,0.9079050598701297,2.926874362952535,0.485
-0.543563681166915,0.5136654652781618,-0.38988634080185425,2.3886947802460154,0.49
-2.2214725497377157,-0.7894040716513567,-1.6639523955797468,2.086178800108292,0.495
-3.339247708710328,-2.8804989887934296,-2.51513489894777,1.5412404119213,0.5
-3.5283676361114065,-5.055003010665798,-2.9218004234788695,0.28827399208030796,0.505
-2.806346659670313,-6.235253071014456,-3.163526639729232,-1.6599948382884313,0.51
-1.4233388848167405,-5.737851312476368,-3.483682416067445,-3.7757931895071417,0.515
0.208927678504578,-3.8590196888451667,-3.7967964858807126,-5.370501144907468,0.52
1.6142128740687771,-1.6548605897487056,-3.764265082035048,-6.001252821681522,0.525
2.444398257212139,-0.11703450525155418,-3.2039715622859606,-5.660611272243526,0.53
2.6575107239991373,0.4842720607148627,-2.3944445103323546,-4.715810236884244,0.535
2.5110032798729,0.5636233018864653,-1.8976270616445947,-3.7115298443239504,0.54
2.3357690377087006,0.6477380825650666,-2.0384905402742883,-3.130652146225595,0.545
2.272795086484401,0.8616871761839803,-2.574157467006293,-3.1466542530638058,0.55
2.1702312334179674,0.8835480762041369,-2.928434770061038,-3.4906708864376763,0.555
1.6736331536034066,0.2734357525633432,-2.7775888346885678,-3.6278998718149627,0.56
0.4802215367419473,-1.1250239974862484,-2.3413422712877816,-3.176161332456012,0.565
-1.3187859393713481,-2.921160257507058,-2.0410961916954813,-2.1986243060948896,0.57
