ch1,ch2,ch3,ch4,f
209.2420131049033,67.63600260431126,0.0006784466101964499,4.986094584268133,0.0
836.9175728224084,270.537997179697,0.003569643421635494,19.94110924255362,0.006
836.9488860092704,270.52593952478276,0.006456346090740689,19.9489496038252,0.012
836.9939895766221,270.542378570626,0.01122691884333893,19.949897020531665,0.018
837.0261975186534,270.5843813875314,0.017796120381045426,19.944592465033054,0.024
837.0795129799902,270.59602115289397,0.02626879263856528,19.953567670105603,0.031
837.0948618469131,270.6458039169726,0.03693292073111183,19.9541304161739,0.037
837.1707572180013,270.67292538337256,0.049215530996775565,19.960868843156003,0.043
837.2189604424452,270.73049290324593,0.06336057259239941,19.970232872800032,0.049
837.3456701975501,270.7880580425743,0.07957151019351356,19.970525386452735,0.055
837.4522347770475,270.8379988051812,0.09740452397617165,19.973456343660917,0.061
837.5067869883549,270.9007132260322,0.11721012065004065,19.984708304153788,0.067
837.61142384896,270.97836742338365,0.13956060079443913,19.99465460057659,0.073
837.7497976119846,271.03812431449035,0.16272567666198545,20.00254040344014,0.079
837.8770424881551,271.1337529189789,0.18952770570206104,20.01844136758163,0.085
837.9789054808326,271.22709854289644,0.21692103365837392,20.026311460237768,0.092
838.1431602544727,271.3214538814877,0.24676439103360445,20.04057004833194,0.098
838.3028914398628,271.42347031225387,0.27757918712144825,20.049981869922092,0.104
838.4860491762731,271.53896962418946,0.3113138427454019,20.058384884097716,0.11
838.6763666029067,271.66481740294415,0.3470238771357943,20.072589540617642,0.116
838.8489422940035,271.77419926356947,0.38523393031989456,20.08521601842522,0.122
839.0585504299783,271.89598367414374,0.42417055230952555,20.104641105566518,0.128
839.2862194477589,272.0311211497629,0.46540225078981307,20.1130059874689,0.134
839.4721679767962,272.17661408272176,0.5104748981647173,20.13050965812007,0.14
839.6623061868784,272.3103966239071,0.5542940385419071,20.157221700218507,0.146
839.8850099273111,272.4548068145774,0.602524489607991,20.182022268184628,0.153
840.1676506182305,272.6357951497472,0.6516944981022252,20.192556020297506,0.159
840.4214211618913,272.80096543845616,0.703209347513209,20.21484501198645,0.165
840.6573320873467,272.96639743947026,0.7574611928159702,20.229694493894073,0.171
840.9449248973181,273.15377763727383,0.8131474773117827,20.248878339958313,0.177
841.2286324979816,273.33512042607515,0.8701701160167645,20.277408436455875,0.183
841.5135205890575,273.5358259678203,0.9313011752502276,20.29804453220213,0.189
841.7951152397064,273.7376017855441,0.9925983257311729,20.324309864894186,0.195
842.1197706632126,273.93305053376343,1.0567132354918782,20.34741293247618,0.201
842.4534316482375,274.14635678941426,1.1244436620696816,20.372429917243483,0.208
842.7858661526832,274.3552300966122,1.1935697421943732,20.392582534199907,0.214
843.1418696296921,274.57229610246327,1.2651371277772456,20.424086845896017,0.22
843.4651237915517,274.81780669023743,1.3380506598490831,20.450733922270498,0.226
843.836577590533,275.0478975738287,1.4114757515443117,20.477190806153786,0.232
844.1819249744078,275.3039693107779,1.4908340081237512,20.51252590730377,0.238
844.5957011400204,275.55400068529974,1.5700598736732643,20.548217809562466,0.244
844.9629545523019,275.83870368348477,1.6512295973806685,20.57383576516746,0.25
845.383857828016,276.0865103256078,1.736952385846011,20.602007415965318,0.256
845.80754875962,276.3425439443201,1.8239660872104722,20.641452326253468,0.262
846.2240115698784,276.63558015997495,1.9140349582255611,20.675772572867782,0.269
846.594351267911,276.92853325647746,2.005775763978473,20.70609333795005,0.275
847.0889957442648,277.1851546877336,2.0985690376542494,20.74584882550722,0.281
847.5679572144818,277.5412671697414,2.1964511169019985,20.77914540484898,0.287
847.9256351570592,277.81459352559267,2.2934708693847643,20.815797288680525,0.293
848.5078026501476,278.15749558470975,2.396323046289432,20.86506999872204,0.299
848.9619488891417,278.4608816828766,2.502104658453766,20.899624875801578,0.305
849.4537274746947,278.80821019355557,2.6021361023545135,20.924695725642827,0.311
849.8838214713815,279.1191955816875,2.720235801715666,20.994674500106562,0.317
850.3756846494816,279.4519011810041,2.830652003831445,21.016046824567542,0.323
850.9440450547933,279.80297030390597,2.9451018508850524,21.04542490751269,0.33
851.489970190469,280.21064758256443,3.0604446084289783,21.102346558759734,0.336
851.9648360155974,280.55315828738003,3.1825939908590777,21.159006897084886,0.342
852.5943671120893,280.964012718136,3.3015100442093277,21.211974713638735,0.348
853.1524550290791,281.37664907558906,3.4301192594215837,21.260357532909868,0.354
853.6925564431206,281.7336234556042,3.555272648803496,21.306286268903047,0.36
853.9175647561132,282.1517838596558,3.6934268033808335,21.392275973431744,0.366
854.626154095511,282.4989252490756,3.8248590762700165,21.37465610128491,0.372
855.3618521566785,282.8240916032406,3.9618636043880895,21.461153376149753,0.378
856.2328920988347,283.325205480124,4.086215718487826,21.44226999530582,0.385
856.9573831481597,283.8904499626607,4.253625253107243,21.539848848817563,0.391
857.4709678636244,283.8910051393577,4.38403101121589,21.636904189312112,0.397
857.7446374173818,284.6233981711559,4.5517640185099895,21.698161396982435,0.403
858.5570690604101,285.24221268249806,4.67356257692914,21.69090600756687,0.409
859.2231519049527,285.19514166431674,4.847797614810031,21.823362419282045,0.415
860.3313491398036,286.1595405659416,4.977647252045932,21.821818347990195,0.421
860.5964938907489,286.23472767008553,5.18737485922305,21.901797845281337,0.427
861.3140927001097,286.7980770842966,5.314238121426985,21.921325376903678,0.433
862.6217361337955,287.59063040886946,5.538374299124627,22.04772039500339,0.439
862.8300777631598,287.58672452681384,5.605426760185182,22.05866833391985,0.446
864.4384653698953,288.3046213516799,5.8675915645195476,22.113831097208873,0.452
864.2120172825122,288.84097140468793,6.0107387612945065,22.236310322020678,0.458
865.4722233887758,288.80147157395436,6.203200989424012,22.20286341817255,0.464
867.4349635030829,289.617779849055,6.486820693749424,22.408982699374015,0.47
867.2566308922883,290.8266032784279,6.587018909892133,22.65533492366476,0.476
866.3704041599834,290.8901599293166,6.830701423031956,22.493108636546758,0.482
868.1136104413265,291.52014864050534,6.961183361933241,22.381807888928343,0.488
869.7069435587334,292.0732199514205,7.137545890966889,22.597118483651542,0.494
870.3428810309312,292.11695354659537,7.390188043784221,22.71904331321,0.5
871.3353480012814,293.52948296513966,7.623971400944018,22.737239947651208,0.507
872.5355568711219,293.89645006151875,7.782566802196409,22.470259390452384,0.513
872.6977648515481,295.15133122863665,8.182399311245725,23.089178397347407,0.519
874.6242791272364,296.55914850297285,8.240170561274033,22.934042353616114,0.525
874.5773736398276,296.1175973442078,8.09134224409782,23.08912611001427,0.531
876.7276296475211,295.37238833714315,8.92690991325991,23.09184877028144,0.537
875.4301257936904,298.1001608622679,9.161762052329424,23.768809882390038,0.543
876.6561917243321,298.7294498385339,9.39437595369834,23.09936337319273,0.549
882.3326455320291,299.5011731909386,9.556395088983361,23.16242024665804,0.555
879.575101500218,297.7003282861063,9.687054335517988,24.31155413625031,0.562
878.5211022067409,298.14884241703146,9.775518423884943,23.76779382607253,0.568
882.3668911752111,299.8088057637056,9.840204247856713,23.595172621665082,0.574
880.2700835462693,300.63630521969543,10.696615918802976,24.306154568634177,0.58
880.1069396428152,302.9161006469597,10.586348245894738,24.22467570216029,0.586
881.8732950104547,305.54610007362334,10.962083274453787,24.78239608706671,0.592
887.9730066116674,303.2641987855528,11.430870976055733,24.22448538215161,0.598
881.9369166162573,301.9172670645752,11.151147305580153,23.888102574775456,0.604
880.6738974272314,304.89474666560915,11.791334118363586,23.908013002786678,0.61
892.2213680439928,308.4439324974648,11.65942631468399,24.96992404752242,0.616
885.3411854916816,307.28893496117814,12.56115967172598,24.682607018075583,0.623
891.5761784477367,309.4693771353475,12.27749350880995,23.450142564521805,0.629
875.7326340853695,304.531241340779,12.718754498373258,25.289886336768575,0.635
887.1093481102716,311.69291679903085,14.47623359320735,24.454276790982128,0.641
892.1689742025528,305.9904480931911,13.123536297640221,23.930402429254855,0.647
897.8331112589491,312.9368134932849,13.441667548307544,25.59252473716146,0.653
894.2544023633538,310.2564688972501,13.593589911392828,24.030893411882357,0.659
901.8127201744275,309.27819389246986,15.213779621581716,24.7805947947731,0.665
899.5547307088927,318.9530793004958,15.128990079154589,25.477226058836816,0.671
893.1073020063243,313.3176415582334,16.081020399957694,25.279486468981197,0.677
904.0035180207453,310.8812192791101,15.73944369666826,24.757618474976148,0.684
