frequency,Rmax,R_ratio,time
10.0,0.42433833171365426,0.6908982991394041,16:30:58
8.571428571428571,0.35819370600325456,0.6277162859502816,16:31:20
8.571428571428571,0.36998770398377995,0.735669524692953,16:31:38
6.666666666666667,0.3451007098444435,0.7106992168655334,16:31:46
