ch1,ch2,ch3,ch4,f
2.8636420156320264,30.678844886950788,35.50336355383715,4.621449012719653,0.0
11.454419313615814,122.72131475365802,142.01310944998752,18.50295952780476,0.017
11.454044844490422,122.73895612216833,142.01210640894226,18.554395944377532,0.035
11.453415318822508,122.76834532845432,142.0105879306419,18.640122562143436,0.052
11.452501013294853,122.80939675727946,142.0081519849798,18.76015346504994,0.069
11.45136692853226,122.86235557724692,142.00537786801792,18.91453099489547,0.087
11.449991752895103,122.92701828862708,142.00179207065065,19.103202359468277,0.104
11.448303956312362,123.00345159079431,141.99741616510948,19.3263092204166,0.121
11.446395023563694,123.09174540492909,141.99255755927516,19.58365608680927,0.139
11.444203494929344,123.1917140836026,141.9870274228709,19.875433928239335,0.156
11.441762298114504,123.30357735690713,141.98075376140068,20.201616666156,0.174
11.439033243014059,123.4271682371731,141.97383683684185,20.562261057086726,0.191
11.436006826339169,123.56272949221788,141.96635918823216,20.957327472553818,0.208
11.432706739235822,123.71025661770463,141.95792639912185,21.386929880846182,0.226
11.429070153594058,123.86977215092091,141.94889582650111,21.851100390792123,0.243
11.425111459223038,124.04102252795181,141.93951269806695,22.34988436511885,0.26
11.42098031913133,124.22415605315015,141.92889058347814,22.883395222417633,0.278
11.416286297897452,124.41968007479497,141.91777383219565,23.45152665792243,0.295
11.411152605107343,124.62693065051931,141.90634730725392,24.054462672456566,0.312
11.406208465761985,124.84608096959315,141.89415070042753,24.69205397827582,0.33
11.399939692435193,125.07463572900586,141.88403306622757,25.3656021337208,0.347
11.395013493676103,125.31951583863766,141.86852788455812,26.0729465293904,0.364
11.391048500066912,125.58329591306892,141.84594943875658,26.812429432594605,0.382
11.382077516052384,125.84111720350741,141.84175453831014,27.59105724801991,0.399
11.384124741319134,126.14501875597534,141.80054161996864,28.397635642237763,0.416
11.372764158012572,126.4178772039859,141.8007917706801,29.253016500818507,0.434
11.365869329983749,126.71912712852634,141.78610869690954,30.13663503779222,0.451
11.362134452493063,127.03871455013575,141.76369199369728,31.05528095389207,0.468
11.36253433143902,127.37817493732885,141.73017421618536,32.000470271382426,0.486
11.356709968391248,127.71594548082253,141.71648717754314,32.99357850283132,0.503
11.35326410641808,128.0635014801123,141.69461366281234,34.02007643206265,0.521
11.353986403267605,128.4348624114898,141.67513451509888,35.07534042075758,0.538
11.348157744757643,128.7863628014813,141.65937568889427,36.177245987177,0.555
11.353240256870905,129.19801285209883,141.62120399396704,37.293127857501524,0.573
11.353914890300494,129.59330866999247,141.60509048132326,38.46391683731656,0.59
11.354043331813966,129.99428792973487,141.58931090333644,39.66624564128114,0.607
11.346994407608197,130.3680013556485,141.58748340411717,40.906629789072,0.625
11.358430757202667,130.80247629304344,141.57414629082197,42.19748983535864,0.642
11.369557694845195,131.2482944213739,141.5369923006047,43.51400522282193,0.659
11.371841363230105,131.67828604136042,141.53334360259174,44.835380536244685,0.677
11.383362321572317,132.14807069652224,141.47860507505223,46.20865450986606,0.694
11.445167968539865,132.80549942264466,141.28224844929235,47.51200379680745,0.711
11.456160734287716,133.24062773405691,141.2710409556765,49.02675336540913,0.729
11.551212379817084,134.0349764405801,141.00884553242815,50.36667543837126,0.746
11.475155313212817,134.26116045715654,141.23255681518725,51.96732048925295,0.763
11.422424656794089,134.4809018940185,141.3843206895246,53.72048896780872,0.781
11.567818811142047,135.5313008551651,140.9964020740868,55.11511136417171,0.798
11.383229158936247,135.45198794805953,141.52451294867606,56.95101662172324,0.815
11.474678973765602,136.28472256448646,141.2554859493276,58.35793814146304,0.833
11.64418226449109,137.4404146012117,140.61318188590425,60.03745595542545,0.85
11.485588996207852,137.61254524767776,141.03245458847573,61.819902252317206,0.868
11.331093017477247,137.76774662439803,141.3622790398889,63.669190854434845,0.885
11.460832364811164,138.97965939275213,141.03871354957397,65.20569897614425,0.902
11.392955196051451,139.6354554158563,140.86933820261746,67.17800555194549,0.92
11.249598396580941,140.09319874152405,141.05952140386486,69.39920476264167,0.937
11.352716342282562,140.98864320644006,140.83117851257973,71.06362773483005,0.954
11.107731473995218,141.44680829325338,140.78884733400784,73.29617200933548,0.972
10.925025082296209,141.8837312289347,141.5427666478317,75.32952550113642,0.989
10.944291815985752,143.09391907303134,140.93755344746447,77.4563857453385,1.006
10.914569297424615,144.07974287430486,140.6087004697013,79.37520757943173,1.024
10.736340084184725,144.6632176457845,140.9779951570511,81.96565091566781,1.041
10.755805769568349,145.39554668542524,140.30801690774274,83.66546251464682,1.058
10.50969301829051,146.21632916675446,140.6291917175087,86.8530394276992,1.076
10.491391617970901,147.91234873651155,140.36498917668916,88.69789004463152,1.093
9.943087407856652,147.07025925400416,141.26046901339254,92.51239371995902,1.11
9.825766305853733,148.87507026309538,141.4167754293537,94.05470008471386,1.128
10.012175832057949,151.38810678667141,139.2848016009969,96.44499579932042,1.145
9.535112314930359,150.30401867963792,141.39497000114662,99.49377687704349,1.162
9.144433996084608,151.4795823249123,141.0019160764651,103.0379277918861,1.18
9.294858151217921,153.90625626432924,140.83068157592655,104.25250560955972,1.197
8.838143008521008,153.2826071174109,141.0166268922914,110.46758774489224,1.215
9.169221535273149,156.69527255576426,140.06345013699277,111.14916443462322,1.232
9.083084696230957,157.1423549700027,139.15142134191552,114.37781029723143,1.249
8.704207650287502,158.1035286659837,140.46340651251242,117.36160233576709,1.267
8.790016130505242,159.10600603564365,141.03397565669854,121.51280202581054,1.284
9.326298084555317,161.98905516958993,139.1102345235248,124.09062085165476,1.301
9.45946479842354,158.72974114157978,140.8178389242227,130.90244592296048,1.319
8.963214709616294,161.77498196375396,140.6180167178697,130.115369374054,1.336
9.787060098682849,164.2368212482226,140.55554866315404,133.87515191498193,1.353
10.649488643157293,165.17749959894687,138.49431099880496,136.58468077189286,1.371
12.167436367381208,168.33108248831024,136.45750526835923,140.88605400135586,1.388
12.223894198006999,167.59648669708707,138.6997051576188,143.74541651116235,1.405
13.329236173500759,173.56209588872395,136.79863409400505,143.43608532330364,1.423
12.359905342959197,166.9342904930151,141.0704544844949,156.35149679701516,1.44
14.653053169949496,166.63557671857828,140.84984723834216,159.72488457040927,1.457
15.688143611276795,168.18212995681606,143.5231189427143,163.09669733544914,1.475
18.051711325431974,167.99167111665372,140.16432523219063,164.98609419655665,1.492
20.86831076454462,172.13836036045413,137.52980687325936,168.16712192175518,1.509
19.26482967538247,173.83964526937177,139.82631898959588,167.9323817298233,1.527
20.42852928856105,168.68902864859467,142.48000785639,171.99809497515096,1.544
23.67570386525051,169.73969252954066,143.90926234750572,179.13854076762073,1.562
25.51080648609208,174.97803278302612,137.29518368174078,169.71818075678067,1.579
27.860842680813505,173.13568019902004,144.58370127513197,188.9026050795861,1.596
29.74318535524129,172.02168918059198,140.70661650405907,183.78506106390122,1.614
