ch1,ch2,ch3,ch4,f
5.269333311242083,5.004887013397279,6.786719326197875,727.4307303787785,0.0
21.07753222979504,20.019928610140173,27.148221145554537,2909.7391316578332,0.012
21.07847393795091,20.021215654271735,27.15243552850314,2909.79025014841,0.024
21.07986193341157,20.023274676964313,27.159438388752854,2909.8749978567375,0.037
21.082007296438377,20.026230124453637,27.169178395915683,2909.994529639112,0.049
21.084517621806498,20.030022592661744,27.181913898423183,2910.1460100591657,0.061
21.08788689645236,20.03464581703175,27.197331518316503,2910.333052786983,0.073
21.091637906771656,20.04014454113534,27.215619118368956,2910.553768267594,0.085
21.096012803517247,20.04646553392174,27.2365925144142,2910.8078906472147,0.098
21.101025393578883,20.053656192538213,27.26048157136357,2911.096393393921,0.11
21.10645162355571,20.061675463550156,27.287099308187894,2911.4181865095597,0.122
21.11276440664502,20.070565620229296,27.316543334260967,2911.7745651064724,0.134
21.11937338843496,20.080275890452214,27.34882814910353,2912.1652710523085,0.146
21.126782212881924,20.090850260031235,27.384018201229598,2912.58958731408,0.159
21.134616568220522,20.102243716794963,27.42184932131601,2913.047987753167,0.171
21.14326235186047,20.11451575826229,27.46262214644733,2913.5402585273687,0.183
21.152198003360702,20.127650983432996,27.506176062770535,2914.067530537156,0.195
21.16207365720111,20.1415544947064,27.552512478149403,2914.6276802370576,0.208
21.17220172813198,20.156504433794343,27.601768908187097,2915.223177465522,0.22
21.18309969119309,20.172108674851895,27.653782551809947,2915.8522871797395,0.232
21.194564345802867,20.188635244710188,27.708495589436186,2916.515056737706,0.244
21.206608052586972,20.206236365402606,27.766388489627186,2917.214928569373,0.256
21.219136352825846,20.224228525442598,27.826679266839836,2917.9430510943507,0.269
21.23274247931235,20.243640591274662,27.890236544068816,2918.7146711805676,0.281
21.246281664038783,20.2636436105543,27.956237873457592,2919.512454648878,0.293
21.260565266402164,20.28414065409261,28.02534574370364,2920.3462837125576,0.305
21.276123965170587,20.306583325170454,28.09781679399826,2921.2253657745414,0.317
21.290935581050128,20.328400472682493,28.171103272958188,2922.1146599557887,0.33
21.308055770955566,20.352501826346668,28.249733735523034,2923.06893402957,0.342
21.324638187402734,20.376841092786055,28.330558977107284,2924.034678682663,0.354
21.34030584542799,20.400952553395616,28.412407575796376,2925.034414191706,0.366
21.360817824647846,20.428275907554855,28.50015641208486,2926.098598437702,0.378
21.3771518084449,20.45464360344078,28.587489200400423,2927.14984190397,0.391
21.398643924111273,20.48294213924816,28.67834372895113,2928.2847943035003,0.403
21.41713655427729,20.512107502448487,28.775402071743937,2929.4221531165285,0.415
21.43792911345309,20.54173769005847,28.87106937835963,2930.6109627184633,0.427
21.457494272863023,20.571139575634206,28.972070506560307,2931.8022419819636,0.439
21.480821042687296,20.603489359967078,29.07565961839964,2933.0839925454575,0.452
21.503957937846597,20.63762661398928,29.18090993709859,2934.3936192745664,0.464
21.522051211739903,20.665744550972935,29.289370542522096,2935.645468655223,0.476
21.55353456270619,20.70649980912226,29.408387389819552,2937.131188015186,0.488
21.56609913022743,20.73632311150178,29.50962622895495,2938.3817232753554,0.5
21.603522071589943,20.777762413418333,29.64135585667003,2939.9265328263473,0.513
21.623244026948193,20.813099387542465,29.754147184655967,2941.296452185449,0.525
21.649557780953774,20.848535928864454,29.87666526575453,2942.8978505515843,0.537
21.677890554635404,20.892097510689013,30.01345307752501,2944.384540247342,0.549
21.6968359954813,20.92392605922992,30.13581270048723,2945.8290066121,0.562
21.73733504698632,20.97932666906482,30.27601538961116,2947.707796646313,0.574
21.753949073266945,20.99705494349776,30.395548999210753,2948.9901975867333,0.586
21.802515428635353,21.069039578918495,30.564979696865574,2951.167160935618,0.598
21.796721216909052,21.08310192550232,30.659060218870422,2952.372056579546,0.61
21.854884968747218,21.150624227210685,30.84218424140286,2954.428810313069,0.623
21.88818148013861,21.191114450481464,30.996658946659704,2956.2686892616393,0.635
21.88294914850589,21.217409329354957,31.106241336073214,2957.7180401104783,0.647
21.971334434600106,21.28879680979758,31.301051149740502,2959.876888113954,0.659
21.953270670535495,21.31366427934144,31.41530664512582,2961.6230871385396,0.671
21.993233085884007,21.371655550127464,31.591223869876906,2963.593868100389,0.684
22.061535660164104,21.44218115085668,31.76800880598401,2965.658326127919,0.696
22.042584836697067,21.473465724810307,31.93159578518435,2967.627857205353,0.708
22.103473760580368,21.514913223525497,32.055548820197046,2969.3398155033256,0.72
22.181020726890818,21.611558713593748,32.270444449414725,2972.050863196357,0.732
22.189728819869696,21.64508187673605,32.444402114102246,2973.891399917671,0.745
22.20210202133382,21.65698984549608,32.56676298682156,2975.557503104284,0.757
22.333928350788362,21.80616288013403,32.907814538062404,2979.317424298424,0.769
22.218542052391825,21.73973247438801,32.89677324555729,2979.534790614053,0.781
22.379358429740275,21.8918402452822,33.21397580374238,2983.2348628711266,0.793
22.440356716130353,21.938214976997443,33.4124718452889,2985.034219149302,0.806
22.353447665900166,21.95087212533433,33.41854835680228,2986.828888440527,0.818
22.594201930506628,22.110573871216623,33.810983758065575,2991.6658035270634,0.83
22.416822872536297,22.081437254383204,33.86643426806489,2991.2082684441266,0.842
22.63766833897613,22.23625985662389,34.25333494770295,2995.278515944932,0.854
22.591710890369143,22.174521924343072,34.19210656672455,2996.7400186096284,0.867
22.700290423580704,22.400375276651452,34.803529025563336,3000.6305788126597,0.879
22.631738627719166,22.365068910114573,34.568350299078276,3001.451154563677,0.891
22.739774347822284,22.521000170165316,35.05945560178533,3006.298356023654,0.903
22.84084872837796,22.49536170872086,35.34494097346729,3007.8057734242493,0.916
22.678876511186786,22.455149845484137,35.17057700664971,3008.2121585315763,0.928
23.067951628450817,22.865476617691915,35.86048623451617,3015.655662209461,0.94
22.596152933611457,22.522833282200583,35.66001838281431,3012.2193205988156,0.952
23.166080951466327,22.95048077153134,36.17922722992918,3021.8030511602537,0.964
22.90900484112032,22.667283613450177,35.99665186703177,3019.369263451099,0.977
23.04121290974401,23.116763922102624,36.864822717041015,3025.64217523291,0.989
23.24287800375619,22.927017289211165,36.52905971253866,3027.2938592765463,1.001
23.020680044525914,23.163307082486114,37.278915596826785,3030.657065526086,1.013
