ch1,ch2,ch3,ch4,f
458.8951408117666,35.99413997708621,199.8883884623817,99.3728236321835,0.0
1835.7508445211377,144.04852970880412,799.6428663921707,397.45159598168027,0.024
1836.4630542747964,144.30517280736441,800.0953342768252,397.4322501769543,0.049
1837.6644937235972,144.69277040665165,800.8671063496067,397.4121413582665,0.073
1839.4030952915475,145.26243744065079,801.7896519526171,397.35938462420785,0.098
1841.7059679282643,145.98100313632509,803.1394693843134,397.36045039701,0.122
1844.465684083248,146.87891630699136,804.6421909562681,397.271990488454,0.146
1847.6348175941098,147.94068694074608,806.590472199214,397.2605690492365,0.171
1851.417028176072,149.17973356375967,808.824356530979,397.0896472512818,0.195
1855.6331949597106,150.57719626613024,811.1243258057432,397.1300103696722,0.22
1860.6167833821814,152.22115389355437,814.3158351640079,396.74376792302763,0.244
1865.8886351951453,153.9655157668473,817.4269886356973,396.7786436648312,0.269
1872.4160283556366,155.86430788641505,820.539189345366,396.48406190129526,0.293
1879.535584644027,158.00630892899622,824.6882518555569,395.95135937397873,0.317
1883.5516996290376,160.52891835230946,828.8540899661347,396.7745588433581,0.342
1893.660692468343,162.8588841311653,831.5857326859042,398.2555251654955,0.366
1899.5557699945914,166.01237125036903,840.4737013267312,392.29583938532437,0.391
1912.6563721908553,168.09163920564546,839.7449957552623,392.72042717027364,0.415
1918.8839507931018,171.4058541724556,844.7500112254386,393.53772409976426,0.439
1927.169619199534,176.2880494369521,856.9812903384378,387.0840269490357,0.464
1941.7613830510809,178.95866609338094,853.4766603742497,402.89970330495686,0.488
1946.461751754074,181.71019285709653,870.0440169529601,394.9038911141446,0.513
1961.9656097458262,186.32691706173736,865.4918361019787,388.278097703964,0.537
1991.351794162687,197.42563623845865,887.1637212172075,367.0883669228417,0.562
2006.793564665142,199.548642410632,921.0318181483472,376.4298387277344,0.586
1994.2574884203484,202.32649384006706,859.6741708343118,421.7681106130114,0.61
2051.119152227945,208.38354167422116,921.8188893340769,375.3874365615114,0.635
2003.4466583338892,198.0854307821162,900.6774094027145,371.89483246214274,0.659
2134.6954369129157,219.94435390799399,994.3807938638524,384.46532067473026,0.684
2117.7806999855356,230.41048757850675,918.992884728368,356.46045572644493,0.708
1981.8004531423783,237.13500546118752,902.8982767473035,294.38927508455686,0.732
2120.894540120204,242.1415291586999,914.4448685890745,310.6300015179159,0.757
2070.8253830396934,247.20404611338896,894.7899744074567,381.7722527826233,0.781
2250.224705566812,259.95940097060367,1210.2451152419458,523.6433717448105,0.806
2256.6765728470027,263.9315197255447,1003.4880135371105,337.32805155399257,0.83
2180.177994729344,300.1570306586211,1068.973408510291,328.88599862704586,0.854
2282.8224163128148,291.38926436874505,1152.7869510340686,387.6136935823196,0.879
2268.8365413104543,412.60314438075363,1329.8353952626992,65.94414825558229,0.903
2821.402661362076,256.6009813248357,1088.878026069536,1280.2230882943359,0.928
2305.2296541880332,219.29946009712683,820.6700008690354,724.7734521787593,0.952
1561.3065407370148,228.25520954713252,956.866489053528,497.32408225137254,0.977
1984.0544807839824,422.30327553804256,925.1727281882238,248.38482837721855,1.001
2371.573695603488,529.2385179590528,1547.3363855699333,853.8225504096413,1.025
3770.6902170721423,564.2816349777672,970.1127065168039,130.99985670588705,1.05
2944.7163646094946,256.409256406282,1143.914047886249,108.62243300379502,1.074
2679.873439226045,296.1659174883574,643.5410143983843,3098.433603628703,1.099
3652.9366601845963,756.2062418211942,3013.137845966129,5250.800876226907,1.123
5311.202260026266,1026.230545928448,5253.374609523936,6677.418272071118,1.147
3397.9035718766236,1182.1641503938304,1609.168356378686,7903.663085195792,1.172
1786.0630803913552,420.22094708264376,879.8968073035593,8382.595237934269,1.196
1404.6864257311286,1012.0368804957991,2994.4283140353664,6608.285407905706,1.221
2100.7682527100546,506.8574047037181,2467.9354237919015,4703.15915007363,1.245
4561.606105369236,321.2997373561593,1365.7299335630876,9330.986090122102,1.27
2299.8668454729604,150.9375844764538,1598.62371879019,7708.04978675857,1.294
3787.1220434722563,1256.2507858441452,1255.7483283999552,8971.665381408264,1.318
12294.152089083278,3649.1967145489207,2726.039411137706,21123.9443449201,1.343
1576.9326348135094,1518.7167435225365,13645.61283572259,1835.9946049121672,1.367
11026.775485609347,4183.008726784681,15429.091856450652,11276.660714761103,1.392
5495.314264181423,1095.4073927165464,24941.25680365249,16117.789219706228,1.416
4473.944392203668,543.968759838926,5247.251324667389,89855.71293174264,1.44
5599.698198519113,11719.223120334902,42249.27664620103,167842.30663988373,1.465
5373.831824389755,1436.2702611027398,34948.371329181515,87168.51655186854,1.489
22463.564874582706,5491.495827449689,2928.8563393580816,51475.94319016832,1.514
17106.48050487979,8757.26661680238,38573.95697230704,141644.5855223023,1.538
1627.3121588525746,52013.21382590419,58766.266751953284,372306.9571290172,1.562
11487.286454108518,69956.67089489802,53327.0954414329,377913.25254096463,1.587
11404.516438993905,83695.66425049234,19658.36733980873,139267.40028285026,1.611
75088.51592457591,37016.88725102704,45504.19381567784,155256.59602566977,1.636
346624.0225886359,30974.998703670055,147788.0709437993,54322.76981749491,1.66
92233.4108766288,155066.48866000248,78651.6949893151,219139.3212177179,1.685
