ch1,ch2,ch3,ch4,f
76.74436504802009,136.4963044587169,30.2880855603839,0.022163508156145182,0.0
306.97824299662255,545.9862187708111,121.15312208277935,0.0890731114815259,0.008
306.97998415224816,545.9882613828207,121.1546252004235,0.09033611505050354,0.017
306.98292715941926,545.9916217415619,121.15768708809509,0.09244966866181278,0.025
306.9870089933909,545.9962827362557,121.16153783506394,0.09539821265358597,0.033
306.99248890585295,546.0022660302127,121.16676420072515,0.09919553532886412,0.041
306.99884809350056,546.0098548616882,121.17289268199285,0.10383495799458496,0.05
307.00642937335994,546.0187000946282,121.180445218626,0.10932019765805029,0.058
307.0153298271035,546.0284319598537,121.18899059594096,0.11565004023001206,0.066
307.0252793128376,546.0401661574056,121.1988599523364,0.12282368604025784,0.075
307.03653807094526,546.05316868061,121.2095663718016,0.13084445810124262,0.083
307.0488503703143,546.0673071771663,121.22172953923715,0.1397064204312753,0.091
307.0624549016297,546.083164876725,121.23469728051046,0.14941864023124232,0.1
307.07703726935637,546.0997134870454,121.24885197938808,0.15996803413295024,0.108
307.0930677949995,546.1182323826961,121.2642630074525,0.17136923519530708,0.116
307.11017630857305,546.1380304499661,121.28109010060624,0.1836186903143298,0.124
307.12848132558133,546.1590988474975,121.29878800876327,0.1967132396438173,0.133
307.1477896087338,546.1813088958976,121.31752336226836,0.21065457247500496,0.141
307.16868163762217,546.2051716915116,121.33768981923889,0.22544788805725718,0.149
307.1904207777176,546.230290222707,121.35889123870386,0.24108829803590853,0.158
307.2133051236572,546.2569336593225,121.38109966613082,0.25757895677854004,0.166
307.23736508468187,546.2844597874657,121.40448624059653,0.2749081087545345,0.174
307.2627278130793,546.3139445994073,121.42930271737822,0.29309976950847877,0.183
307.2891788386017,546.3445578776114,121.45495897795412,0.3121364873260391,0.191
307.31692162152973,546.3763003028893,121.48205215124634,0.3320193019152546,0.199
307.3455793104492,546.4098999478249,121.51004690665057,0.35277399969418194,0.207
307.3757627748066,546.444817102311,121.53931226494572,0.3743536379597182,0.216
307.40712573233026,546.4812626688392,121.56987466477258,0.3968011557772935,0.224
307.43934088137524,546.5181546618279,121.60177735681604,0.42009873449851104,0.232
307.4730072347874,546.5574853133223,121.63416478444893,0.44423951543175355,0.241
307.50787453245886,546.5978291950582,121.66826229287355,0.4692449183764953,0.249
307.5430532688887,546.6393312539165,121.70353690020119,0.49511615671563824,0.257
307.5806929293279,546.6830302607991,121.73964111796693,0.5218208322544006,0.266
307.61845289815943,546.7269956173968,121.77710287694576,0.5493826130270076,0.274
307.65816006950377,546.7730083360769,121.81604314260952,0.577784473071555,0.282
307.698636132269,546.8203952584156,121.85511150024719,0.6070860039590484,0.29
307.74004738131845,546.8688502173773,121.89602512269019,0.6372172950494287,0.299
307.7831061212099,546.919554160287,121.93889062136493,0.6681979592386196,0.307
307.82915379540015,546.9712000240193,121.98125356514491,0.7000836748617218,0.315
307.87367306948454,547.0225875235105,122.02595276908902,0.7327866618564456,0.324
307.91791753820746,547.0758939058965,122.07133120365954,0.7661716866241031,0.332
307.9665351366675,547.1348797311738,122.12000227413583,0.8006985862902779,0.34
308.01466626826164,547.1916542419816,122.16602572026417,0.8357797172424741,0.349
308.06922434029275,547.2500269678239,122.21706775034376,0.8721268602496347,0.357
308.1163305762117,547.305188661672,122.26429070694982,0.9087788448262704,0.365
308.1693146793935,547.3705482497597,122.31907268866644,0.9467366543903818,0.373
308.2146895361808,547.4234053309832,122.36734557781472,0.985550664650777,0.382
308.28382416819136,547.5000364624118,122.42849679562576,1.0247927938348278,0.39
308.3566707765284,547.5854526266775,122.4895812301998,1.0666470456740864,0.398
308.3854067559848,547.6185931153788,122.53227430069576,1.108195218550072,0.407
308.45577406339265,547.6985604462111,122.5977155684408,1.1501034203172729,0.415
308.5179454544211,547.7750616642826,122.65368945886361,1.191144910427515,0.423
308.5577633941853,547.8139940032628,122.69928410690076,1.2350208683991517,0.432
308.6523136197114,547.905145806398,122.77255006435334,1.280480294797867,0.44
308.7162891206374,547.9794131287966,122.83440397204339,1.3270524873757692,0.448
308.7783959614,548.0628997417984,122.90208488722241,1.3718901573705695,0.456
308.83177668398315,548.1245084269751,122.95535475105785,1.4191574504517208,0.465
308.8978984160498,548.1748006355406,123.00904277549785,1.467531845948666,0.473
308.9873203619601,548.2448935125046,123.08342995879953,1.5176214597168316,0.481
309.07719495473333,548.3643709342373,123.16893242750729,1.564934180168138,0.49
309.10912131454063,548.4067797336477,123.21725266857692,1.6172239396778851,0.498
309.2069098434164,548.5336992874682,123.30344360286504,1.6691397291902148,0.506
309.27716626490377,548.5477546786566,123.35465515837107,1.7202190328310658,0.515
309.3660254895002,548.6490556985863,123.42969222291656,1.7733000821654523,0.523
309.4117682574787,548.7060689193694,123.48825724041538,1.8284146197751097,0.531
309.50986578512305,548.8195897921763,123.57832290513737,1.885191298713841,0.539
309.6026067350052,548.8702248006173,123.65010920658233,1.9404117385512873,0.548
309.6895564393458,548.9451892923096,123.70818851015568,1.9933116552443668,0.556
309.78554792336746,549.0278449942257,123.77713759379903,2.0520052321441438,0.564
309.8907618643425,549.1117584695547,123.88760412138438,2.1127101677017075,0.573
309.909031978925,549.1710208273424,123.94696584776673,2.1683740824300224,0.581
310.0454003551676,549.320412290644,124.03168885552482,2.2299864332591777,0.589
310.17061972259035,549.4198777322399,124.1258159627929,2.2949562526728706,0.597
310.25210832261615,549.4357626126233,124.15156002405082,2.355120375152988,0.606
310.33220880990245,549.5371362659188,124.28142601684176,2.4130352533264556,0.614
310.4153201988289,549.6665407518329,124.34282413182893,2.4854946309651877,0.622
310.52651734920454,549.6938021725638,124.40809845843216,2.545550327970917,0.631
310.63582354727913,549.7469898810133,124.4603480386309,2.6115967980595394,0.639
310.75940550874896,549.7420872374739,124.60556583070714,2.67342843013855,0.647
310.83702790980976,549.9011004746249,124.64980491132705,2.7369555894404587,0.656
310.9434861052516,550.0746601268265,124.7312639555351,2.816110559044571,0.664
311.1979916420471,550.237134989696,124.8418566516911,2.883933070926399,0.672
311.31747052883753,550.1225099280967,124.93995070147247,2.952487784442709,0.68
311.4303138057696,550.3676111099701,125.01731961799369,3.030341813739262,0.689
311.35764286853856,550.1798949728576,125.02715014120464,3.087201019073469,0.697
311.6240418213133,550.5763699864325,125.22316002503537,3.1834651459944445,0.705
311.67394484786325,550.6436110428281,125.30749474352587,3.259759212999547,0.714
311.8479559342149,550.4846455801921,125.29463797926802,3.3243924881846825,0.722
312.1566157681777,550.7981736090327,125.4734831541075,3.4049058328263047,0.73
312.20971701128843,551.0625835961903,125.65287033864922,3.4759793710869533,0.739
312.4498083802649,551.0488485733706,125.78146251025005,3.6032668518877458,0.747
312.0725668668283,550.4955556727153,125.54000845891304,3.6633691541175817,0.755
312.8180664679012,551.4216435643322,126.01400231146165,3.756928704738676,0.763
312.52409749780236,550.8130831598411,125.97303341670539,3.8199952511161603,0.772
312.87819549404065,551.5132856087412,126.32852195458945,3.895567667637133,0.78
313.4906323415476,552.2661274585975,126.577934578087,4.050361082316088,0.788
312.68965979966663,550.8955138037744,126.05384955359222,4.103834001969981,0.797
312.6604460920932,550.8738982722047,125.89877209587992,4.075038941208222,0.805
313.02966183529287,551.1161262456436,126.3154503963161,4.150784279981568,0.813
313.28989876288244,551.6390243754736,126.37399191952196,4.272674001537559,0.822
313.2205212332744,551.8368420332657,126.76021540641544,4.377137998106532,0.83
314.18701678883804,552.3411823113794,127.00656458706906,4.601299163757311,0.838
314.1292156164872,552.11515128051,127.00038697500663,4.528952497779551,0.846
313.5799446932088,551.80465746339,126.73593501789101,4.746600993296335,0.855
313.18379889022106,552.0133032989806,127.15275733531493,4.818678777785342,0.863
313.8984539741544,552.4180221371179,127.14377212626775,4.847650999092925,0.871
314.9178581870448,552.7043018407611,127.51348512270287,4.914860553066736,0.88
314.40036524365814,552.6358705348723,127.11487495938088,5.032154878120965,0.888
313.9346472860482,552.1940859368184,127.30503182676522,5.230616847078985,0.896
314.253772693147,553.0988602442042,127.60842743944693,5.369106750238704,0.905
315.2738901647666,553.9997921004632,128.0596135278513,5.451815632981347,0.913
314.81150011136134,552.6220087459362,127.80694279903895,5.48090344890928,0.921
316.17650040790903,554.8592214424032,128.76220854606152,5.570203976039178,0.929
314.5422342011356,553.6812631771069,128.11845260561682,5.761006150938305,0.938
315.6947685792304,554.581944749851,128.6042205249517,5.691536991324964,0.946
315.5895005911947,554.8314695261195,128.7431951827792,5.846713329973146,0.954
316.15777395172296,555.115934498784,129.235379556602,6.0017370098388785,0.963
316.04866069999747,553.814555589895,128.808785127255,6.100385046328812,0.971
316.4533342059789,557.4236470621781,129.9521444486734,6.243136294903712,0.979
314.5972549107337,555.3668154549364,129.8755312290852,6.450586156078707,0.988
316.8478037680281,556.5708873356923,130.26383623217535,6.560727969818863,0.996
315.8501898194044,555.6971208791983,129.59320268363987,6.52268287018645,1.004
316.95690032451466,557.6162507547459,130.0534232220714,6.580955459606223,1.012
315.644287227434,555.8766092153777,130.3577675125229,6.765683268101589,1.021
315.8959374766432,557.863319846706,131.10596538027542,7.021328776188772,1.029
316.2371690477039,556.679097647069,130.31410831100263,6.834770954583107,1.037
318.0441346863328,558.3335947656934,131.39821245838138,6.868280598066652,1.046
316.91815299981886,559.1015763380343,131.9656155030381,7.4473942940188955,1.054
316.23329526828604,559.0912089644481,131.07657228802483,7.389656847932778,1.062
315.7691185056925,558.9560367036637,131.6321922534373,7.556885488494657,1.07
316.9172668387377,560.2256865373109,132.23352097770106,7.960261229866214,1.079
318.5289810196125,558.5983080657655,131.19207105101097,7.488896505429961,1.087
317.3543586747698,560.7882607372169,133.60482094008634,7.725937853446458,1.095
314.76575468230556,559.748384916366,132.9440880130099,8.145973063996877,1.104
314.98869919956644,559.5185731069462,132.8916904258474,7.7876814643881875,1.112
317.06259360063825,560.2786905932376,133.11956904337245,7.787551846253611,1.12
316.6232945429141,561.9023060815751,132.9165944376439,8.905403387628624,1.129
315.8648225228648,557.2188200461775,131.85129985272818,8.095495032190014,1.137
316.0281072930267,561.9933736216133,132.71013206733065,8.460884775925908,1.145
314.1477655744544,560.2814668346463,133.8306902716752,8.596039527914341,1.153
315.4405465823811,560.1245684022638,132.73679132713477,8.721431173495267,1.162
317.9134770065349,562.7046216360659,135.10213964760564,9.30888065298383,1.17
316.0868277649632,561.5107468653778,134.74481926320922,7.809072730738506,1.178
314.5021136947874,558.586116935927,133.92374559487837,8.820959015690388,1.187
315.1537941374612,560.9525639236749,133.90494108796457,7.947341796747276,1.195
318.50988416287316,565.9669886695233,136.79045610293835,8.919264523206833,1.203
319.6292948269478,570.5204203587781,137.40110011706523,9.176308638778913,1.212
316.68657489951653,567.915807030305,135.66315409772403,8.827101810233154,1.22
313.23674663685887,564.2773916272921,135.01687369362722,8.901432912502104,1.228
312.61985395908073,561.524606401297,135.7976668346351,8.49817973415867,1.236
315.7722263078055,560.4876570127713,134.15305222486086,9.61305946811909,1.245
319.3974787788763,568.5757920984414,136.53039439875275,8.294473239919457,1.253
315.00773424926746,562.616309506915,134.4088538590336,8.541048259997298,1.261
316.1009384459211,565.3866882720688,136.12604896355575,8.844011944904349,1.27
316.75836406892165,566.2253851912377,134.7752410067064,8.550649467035765,1.278
320.6265694738243,569.105777567514,137.99071902049587,9.39626850892145,1.286
317.909867018801,563.5283696601324,136.76839309613777,8.193111131421608,1.295
317.7701834695564,566.1475810676477,137.4295832036308,8.716177627523448,1.303
319.53073814011657,568.7725519906694,140.24814761355654,8.242744665407152,1.311
318.1495995199876,569.7064636241602,139.36993441824865,9.024679753451124,1.319
326.4093856705489,567.1853315921545,137.80393540745007,8.699680819914766,1.328
323.42441304578074,569.5420859864397,137.60973812676363,7.2449063218866,1.336
323.12215686892495,573.181492742605,141.09947647774908,8.151054648011758,1.344
320.40008119381736,570.3510078175724,140.0568879643434,9.3728312590209,1.353
323.0505074576852,572.8372100353705,140.8527063430382,8.717283753918512,1.361
327.3591209846224,564.2130295106765,139.40797126265178,7.994259389649787,1.369
328.21474989701915,575.3248807308223,144.11415104632835,7.221055956885338,1.378
327.242623365141,568.6001253398855,143.36279938297557,8.425514082027867,1.386
331.5947209603559,575.499909003383,141.57971570089725,9.685880780431338,1.394
333.87855375529,569.2554580943166,140.61419967274105,10.339224312311302,1.402
334.86517023569183,574.573770355706,143.04834850271865,9.149823291832053,1.411
321.94010310859,562.1058301652713,136.27334888296085,8.180629562160489,1.419
332.99846170214494,569.5410855866327,143.82446248107973,10.053075876289753,1.427
334.0803346453385,572.478044831881,144.20766906468162,8.547504013407822,1.436
338.92158742101543,567.5104470388865,143.42451111644135,9.780892931583406,1.444
339.07538792605936,568.5839939497456,138.39760090742814,9.54574201529803,1.452
334.97287694018473,562.6352165997874,146.06086230603495,10.390145862038263,1.461
335.4041335036105,569.6615097785029,145.16653655910423,10.558184227429734,1.469
338.70244511463954,570.8390235847907,139.300943325909,9.103016521811973,1.477
331.9960103357687,558.1849340192755,137.39705788044208,9.983098702897923,1.485
347.1327659506209,566.3901801733878,141.2230014308836,7.962332031823312,1.494
349.4951142375948,564.7249686736739,143.8397981633667,9.429118367043761,1.502
338.1164954691852,550.944339647377,140.08979385499353,8.363269701672005,1.51
338.1139604293007,556.2238647313544,140.3617858213138,11.206888610001627,1.519
347.16192533162484,543.4507905167407,135.36996127121665,8.976660578857679,1.527
358.7921056704075,554.8632824942453,146.0333030159198,9.41092429023044,1.535
356.6348512711105,565.7429294571438,148.95749984099712,11.784215528476683,1.544
359.7800793563435,571.1190053568837,144.99882580964479,11.441830339250465,1.552
349.23877118705826,552.5399506174493,139.41774988298624,7.522768706695666,1.56
351.1712296662681,539.9718361671387,135.6167005094067,15.10077869316989,1.568
344.45152752296696,521.3925182174854,128.8316727556621,8.095090296465722,1.577
344.2753884312248,543.7177996240407,129.37567516014826,8.865596362592122,1.585
342.6535785901941,544.6053006626411,135.48163408975074,18.194123472164016,1.593
352.44604372048497,541.9720881822859,132.26693668039516,16.352524709362445,1.602
342.09870234995327,506.68085176963075,117.50149415119468,16.160406066810722,1.61
335.60042109709383,513.3477647579294,120.11890000244925,9.527940034706711,1.618
352.9170667514204,526.9048955212957,125.78906588675976,13.24478521813863,1.626
344.7573370739819,532.5508480652729,126.80613553867596,14.765709140496918,1.635
364.99765475834243,537.5353650499683,138.04974672814328,19.991807151260957,1.643
371.31025003777046,536.3089777937173,137.5938643429705,14.647290930103335,1.651
365.1202296148014,511.9934340854827,127.19139234363173,9.893112960725643,1.66
343.040644617091,500.6117630530737,112.29191378051128,10.687752272554262,1.668
342.6630805650682,503.6884730921415,111.15843869410617,13.357266294300667,1.676
397.9652714950111,562.4322514406886,147.95556991969272,26.79525374968487,1.685
377.24364286745293,518.3102079493727,123.39326236365856,17.584474986632536,1.693
371.699743881592,514.7364290065781,127.24045889569699,16.196021102726277,1.701
370.41282000499393,532.7058733014414,134.00082479981162,18.847183803446207,1.709
365.0430133626497,507.71302309440887,113.98822265523135,19.066243931281004,1.718
363.64393569590305,502.7192272179603,121.15920822350728,23.242014499350486,1.726
375.976007247655,510.88233603330497,109.98687897168257,13.25504545518854,1.734
382.71360445697263,521.4767849460004,125.1126110488471,18.970160910430724,1.743
