frequency,Rmax,R_ratio,time
7.5,0.28464272293679416,0.9878157935676917,21:02:00
10.0,0.31524358444012346,0.728518928409736,21:02:02
12.0,0.2312082162127703,0.8883273553876192,21:02:04
7.5,0.335135453760224,0.8961988271667881,21:02:06
12.0,0.3865673879784283,0.622431168243914,21:02:08
7.5,0.25852792830206606,0.777100547774011,21:02:10
10.0,0.26257063998397234,0.7628555721605338,21:02:12
6.666666666666667,0.24191956291364689,0.8873219622781254,21:02:14
12.0,0.2534438051378728,0.967789063825197,21:02:16
12.0,0.26086687235644523,0.9967702144654306,21:02:18
15.0,0.2668070002690914,0.9840533986709505,21:02:20
20.0,0.26231143687977787,0.8910739232207529,21:02:22
20.0,0.3065423204879547,0.6261192397068827,21:02:24
20.0,0.30636158550663944,0.8789746684307336,21:02:26
12.0,0.2570713021481858,0.7392251999699645,21:02:28
15.0,0.21429338124998212,0.9922940368363704,21:02:30
15.0,0.25744901341216403,0.9242161142543234,21:02:32
6.666666666666667,0.29429767843133037,0.9748918940476348,21:02:34
20.0,0.23511182518990695,0.8885364556537705,21:02:36
20.0,0.26832365930391194,0.9528828330440067,21:02:38
10.0,0.4306647730444667,0.4898522321818041,21:02:40
10.0,0.25451598752092913,0.7859846460705167,21:02:42
6.0,0.28669593171814683,0.9041882711588607,21:02:44
12.0,0.24544588354876964,0.8203029136862575,21:02:46
6.0,0.3243356665109147,0.7925236344371673,21:02:48
20.0,0.22065300070790875,0.8896351228765126,21:02:50
20.0,0.273184097655472,0.8234296624539906,21:02:52
6.0,0.31582776683284963,0.9061368769416998,21:02:54
10.0,0.18043105996776015,0.9966285389815657,21:02:56
12.0,0.23980033973266376,0.899292790516284,21:02:59
10.0,0.22141931770416126,0.8819725084180382,21:03:01
30.0,0.21965792051532335,0.9221315579380835,21:03:03
15.0,0.26476838556945476,0.9361979021924833,21:03:05
12.0,0.22432105950862014,0.882339000089989,21:03:07
6.666666666666667,0.28771256794440647,0.9466364379147534,21:03:09
20.0,0.30471340679715925,0.8627294520694598,21:03:11
8.571428571428571,0.22625574743422727,0.892461953297119,21:03:13
6.666666666666667,0.33464196615193437,0.6488311588171559,21:03:15
12.0,0.22817617180083624,0.9987341247907937,21:03:17
15.0,0.262778589768466,0.9771970861030215,21:03:19
15.0,0.3035528441471134,0.8242937593214419,21:03:21
15.0,0.2665046913681337,0.8436465483738909,21:03:23
12.0,0.2281039910097292,0.8372114460899728,21:03:25
7.5,0.2704199220596314,0.823767092894278,21:03:27
20.0,0.2879491653975493,0.8563772297288977,21:03:29
6.0,0.26939437661896376,0.8833252293880417,21:03:31
15.0,0.2226156221265096,0.9984073334303657,21:03:33
7.5,0.24965877464769057,0.9645538151253489,21:03:35
7.5,0.2883769948489458,0.9045396956051752,21:03:37
8.571428571428571,0.2716494999187516,0.8257277226785383,21:03:39
20.0,0.28912531952774023,0.8555688085547579,21:03:41
6.0,0.3169255488964824,0.8722222104590733,21:03:43
7.5,0.2727746171278666,0.7830578427852646,21:03:45
6.0,0.2263447027743917,0.9419885111364186,21:03:47
8.571428571428571,0.19878219268087224,0.8974596844484322,21:03:49
6.0,0.2907135907388092,0.8233743639137927,21:03:51
6.0,0.2815735659960537,0.9753174246085218,21:03:53
7.5,0.23031757699004057,0.9962686146059629,21:03:55
7.5,0.21476236332193158,0.8944596158898102,21:03:57
15.0,0.28473753907001687,0.9389378942123447,21:03:59
12.0,0.2190153212856972,0.9117413952848251,21:04:01
8.571428571428571,0.25412166332487957,0.9901474465767777,21:04:03
7.5,0.29182524250576697,0.9245778393074162,21:04:05
10.0,0.28353173614063937,0.9533515555776129,21:04:07
7.5,0.29370498726565336,0.9613274870887963,21:04:09
6.666666666666667,0.3405638317919292,0.9349325304029151,21:04:11
6.666666666666667,0.1937085395540711,0.9282248229863174,21:04:13
15.0,0.31533388851521066,0.7799527360602689,21:04:15
30.0,0.28669875295085145,0.9033274161843705,21:04:17
15.0,0.30516458403566254,0.9080865244156462,21:04:19
8.571428571428571,0.30634684220778186,0.7596414380592256,21:04:21
8.571428571428571,0.2265532203943981,0.9864144134654124,21:04:23
15.0,0.33358036120590523,0.7236000380006855,21:04:25
20.0,0.2833748899504745,0.9906789778194883,21:04:27
20.0,0.3333926043719447,0.8418176318064653,21:04:29
10.0,0.28883890459642536,0.8814317576291698,21:04:31
12.0,0.25867350748667334,0.9183168138341795,21:04:33
20.0,0.26030226264141765,0.8902557190067926,21:04:35
10.0,0.29550795216158854,0.8346370269689445,21:04:37
7.5,0.26972535050893465,0.8780913092108941,21:04:39
15.0,0.25143714351815194,0.9096583800142924,21:04:41
10.0,0.2945563084777486,0.9077797099122606,21:04:43
12.0,0.2751212500994935,0.7597800838060426,21:04:45
12.0,0.26849789470829194,0.8256303094616675,21:04:47
30.0,0.2467178516179559,0.9582882111518167,21:04:49
15.0,0.2902942506649504,0.8025590168970587,21:04:51
10.0,0.32421383615417265,0.6862172418692781,21:04:53
7.5,0.2775158049544476,0.6018535625364785,21:04:55
6.0,0.2597802959425865,0.9049560403948623,21:04:57
12.0,0.2932258198659976,0.7606045850655582,21:04:59
15.0,0.1968741367607819,0.9554643794243967,21:05:01
7.5,0.22273145339711323,0.9583217357358399,21:05:03
6.0,0.23371643284630023,0.7612561792149912,21:05:05
6.666666666666667,0.26172581272425,0.7011554961900316,21:05:07
