ch1,ch2,ch3,ch4,f
1.0421113267747052e+160,6.702363892231625e+160,3.881001353644699e+160,1.0135095982172374e+159,0.0
4.1667460780931216e+160,2.679854911868233e+161,1.5517717088961493e+161,4.052371524321067e+159,0.003
4.16165657906596e+160,2.676588311118415e+161,1.549888252434297e+161,4.0473791710421026e+159,0.006
4.153201275477992e+160,2.6711616926739826e+161,1.5467592590601957e+161,4.0390859887095686e+159,0.009
4.1414206169540747e+160,2.6636014049257417e+161,1.5423997523040956e+161,4.0275327343673236e+159,0.012
4.126370555761597e+160,2.653943889229694e+161,1.536830512919565e+161,4.0127757707756486e+159,0.015
4.1081218877803903e+160,2.642235245556457e+161,1.5300778334418217e+161,3.994886388161403e+159,0.018
4.0867594304142334e+160,2.6285306907549587e+161,1.5221732119880013e+161,3.973949958353602e+159,0.021
4.0623810551318584e+160,2.6128939211426745e+161,1.513152991867227e+161,3.950064939647062e+159,0.024
4.0350965949589477e+160,2.5953963928757415e+161,1.5030579545481806e+161,3.923341753466763e+159,0.027
4.005026649202787e+160,2.576116534846393e+161,1.4919328742627157e+161,3.893901555937214e+159,0.031
3.97230130894091e+160,2.5551389096780734e+161,1.4798260429921724e+161,3.861874928755361e+159,0.034
3.937058827339162e+160,2.5325533387372966e+161,1.4667887747864986e+161,3.827400514317412e+159,0.037
3.8994442587080105e+160,2.5084540069729717e+161,1.452874898314349e+161,3.7906236198854574e+159,0.04
3.859608089411038e+160,2.482938562863318e+161,1.4381402462541502e+161,3.7516948147527744e+159,0.043
3.817704882380155e+160,2.456107227847217e+161,1.4226421496389908e+161,3.710768542954173e+159,0.046
3.7738919551591373e+160,2.428061928401129e+161,1.4064389445954903e+161,3.668001772163745e+159,0.049
3.728328109192083e+160,2.398905462462039e+161,1.3895894981058538e+161,3.623552697131865e+159,0.052
3.681172425602667e+160,2.3687407102613927e+161,1.3721527585121466e+161,3.5775795134464505e+159,0.055
3.632583140078941e+160,2.3376698978944575e+161,1.354187335511149e+161,3.5302392746693385e+159,0.058
3.582716606787316e+160,2.305793920169841e+161,1.3357511133937004e+161,3.4816868431007214e+159,0.061
3.531726358578772e+160,2.273211727524678e+161,1.3169009002974588e+161,3.4320739416566444e+159,0.064
3.479762268198681e+160,2.240019780103652e+161,1.2976921152952182e+161,3.3815483116875776e+159,0.067
3.4269698128334484e+160,2.2063115705267542e+161,1.2781785142559647e+161,3.3302529790865853e+159,0.07
3.373489442171826e+160,2.1721772154438314e+161,1.2584119546109264e+161,3.2783256287849634e+159,0.073
3.3194560482609e+160,2.1377031147161627e+161,1.2384421984447147e+161,3.2258980857469932e+159,0.076
3.264998533816881e+160,2.1029716759899328e+161,1.218316752720032e+161,3.173095898875586e+159,0.079
3.210239474316851e+160,2.068061101538717e+161,1.1980807449363945e+161,3.1200380228351955e+159,0.082
3.15529486814606e+160,2.033045233549882e+161,1.1777768321180368e+161,3.0668365916848975e+159,0.085
3.1002739682942153e+160,1.9979934535053594e+161,1.1574451407195458e+161,3.013596777380912e+159,0.089
3.045279188563759e+160,1.9629706309479748e+161,1.1371232348231768e+161,2.9604167256349452e+159,0.092
2.990406076949209e+160,1.9280371167148582e+161,1.1168461098707853e+161,2.9073875612781294e+159,0.095
2.93574334874131e+160,1.8932487756414545e+161,1.0966462091162568e+161,2.854593455152552e+159,0.098
2.8813729719738545e+160,1.858657053774515e+161,1.0765534599911302e+161,2.8021117446038713e+159,0.101
2.827370298034938e+160,1.8243090752610604e+161,1.0565953276363323e+161,2.7500130998497794e+159,0.104
2.7738042305796108e+160,1.790247764284245e+161,1.0367968829567625e+161,2.6983617288211726e+159,0.107
2.7207374262802182e+160,1.7565119876787467e+161,1.0171808826932654e+161,2.6472156134886257e+159,0.11
2.6682265214102638e+160,1.7231367141620294e+161,9.977678591697879e+160,2.596626771171131e+159,0.113
2.61632237875498e+160,1.6901531864491558e+161,9.785762175543819e+160,2.5466415348547035e+159,0.116
2.5650703498589912e+160,1.6575891028655893e+161,9.59622338664472e+160,2.497300847105831e+159,0.119
2.514510548142254e+160,1.6254688054240841e+161,9.40920685543584e+160,2.448640562732145e+159,0.122
2.4646781289275993e+160,1.5938134716797355e+161,9.224839122337469e+160,2.400691755906349e+159,0.125
2.415603572916481e+160,1.5626413080147245e+161,9.043229733609786e+160,2.353481028018028e+159,0.128
2.367312970116715e+160,1.531967742325968e+161,8.864472333375883e+160,2.307030813042869e+159,0.131
2.319828301661922e+160,1.501805614390914e+161,8.688645741619701e+160,2.261359677713428e+159,0.134
2.2731677173637445e+160,1.4721653624666096e+161,8.515815009624172e+160,2.2164826142353356e+159,0.137
2.2273458072032865e+160,1.443055204933299e+161,8.346032445849563e+160,2.1724113237148407e+159,0.14
2.182373865297187e+160,1.4144813160255644e+161,8.179338606655851e+160,2.1291544888463805e+159,0.143
2.1382601451670794e+160,1.3864479949015266e+161,8.015763247541772e+160,2.0867180347521086e+159,0.146
2.0950101054005275e+160,1.358957827484348e+161,7.855326231706919e+160,2.0451053771696983e+159,0.15
2.052626645018707e+160,1.3320118406714677e+161,7.698038393743804e+160,2.0043176574516522e+159,0.153
2.0111103280637314e+160,1.3056096486467724e+161,7.54390235713859e+160,1.9643539640706212e+159,0.156
1.9704595970889592e+160,1.279749591150937e+161,7.392913305008358e+160,1.9252115405234493e+159,0.159
1.930670975381687e+160,1.2544288636670887e+161,7.24505970413618e+160,1.8868859796940354e+159,0.162
1.89173925787164e+160,1.2296436395643724e+161,7.100323982891529e+160,1.849371404874709e+159,0.165
1.8536576907832504e+160,1.2053891843127e+161,6.95868316405116e+160,1.812660637760131e+159,0.168
1.8164181401770425e+160,1.1816599619395333e+161,6.820109453874117e+160,1.7767453538195316e+159,0.171
1.7800112495975483e+160,1.1584497339455815e+161,6.684570789042904e+160,1.7416162255250734e+159,0.174
1.7444265871039515e+160,1.1357516509321994e+161,6.552031343271107e+160,1.7072630539685083e+159,0.177
1.709652782006827e+160,1.1135583372204401e+161,6.422451995504376e+160,1.6736748894375538e+159,0.18
