frequency,Rmax,R_ratio,time
20.0,0.2555788700100125,0.997733325659769,20:50:06
15.0,0.20614207215603705,0.9609468273564591,20:50:08
8.571428571428571,0.2752211315610585,0.6450640698000845,20:50:10
6.0,0.33700758342449555,0.8621632295296263,20:50:13
10.0,0.3105056070362258,0.6327342125459052,20:50:15
10.0,0.27458702148583497,0.8358884043480242,20:50:17
10.0,0.3300027824382205,0.84564930937181,20:50:19
12.0,0.301119950871853,0.7961380015099743,20:50:21
15.0,0.17539098859092464,0.9159094855264658,20:50:23
12.0,0.226268869721198,0.7640980917886014,20:50:25
6.666666666666667,0.25347748860402236,0.9014181107180566,20:50:27
12.0,0.3085093408341946,0.804201054119842,20:50:29
7.5,0.34831260866357205,0.8109375880902201,20:50:31
15.0,0.34406082414435357,0.8805761002474481,20:50:33
15.0,0.2273955829071891,0.9980026081438521,20:50:35
15.0,0.30895841122952766,0.9139514369227346,20:50:37
10.0,0.3054900772723782,0.81630787485233,20:50:39
15.0,0.38693970932077554,0.6719163673225401,20:50:41
15.0,0.43387555874852524,0.6499412790470623,20:50:43
15.0,0.3338463983535234,0.8462162545954358,20:50:45
15.0,0.4511547669146901,0.4782225938490725,20:50:47
6.666666666666667,0.24979461202805311,0.7992966406945007,20:50:49
15.0,0.43913240839174955,0.5531814882235065,20:50:51
15.0,0.3407355775550235,0.8503856573942679,20:50:53
15.0,0.40527148753860653,0.7741894496095575,20:50:55
15.0,0.42721739694931316,0.5487200116163659,20:50:57
12.0,0.23453911871922986,0.924731361694685,20:50:59
15.0,0.2680119103077362,0.9713072244338409,20:51:01
15.0,0.3542970182211397,0.8429085866072819,20:51:03
15.0,0.37217267067942383,0.7852658094139049,20:51:05
15.0,0.3179363828793518,0.9014759760653931,20:51:07
15.0,0.4572869981203619,0.7868266750249246,20:51:09
15.0,0.25948828511532435,0.9757633770301888,20:51:11
15.0,0.3418087647777952,0.8615307666373558,20:51:13
15.0,0.2478546093473009,0.9797964848728833,20:51:15
10.0,0.2558374128996483,0.9534128210188043,20:51:17
8.571428571428571,0.2517726828720761,0.9787555152900198,20:51:19
6.0,0.3443477981707582,0.7400688903835173,20:51:21
6.0,0.26167778888358023,0.6682713117713559,20:51:23
7.5,0.25767130869217914,0.8842694106752212,20:51:25
20.0,0.24381654381139187,0.9116892691918953,20:51:27
8.571428571428571,0.28778187496229096,0.9317445635304475,20:51:29
6.666666666666667,0.2900814418404617,0.9149796016534004,20:51:31
7.5,0.22961672319313856,0.9668690434451097,20:51:33
7.5,0.2849212269821942,0.8964768892604342,20:51:35
8.571428571428571,0.2443990780203496,0.9329135319871761,20:51:37
15.0,0.34354538434851956,0.868881075078551,20:51:39
6.0,0.24723754774369158,0.8913486985606373,20:51:41
6.0,0.30021075119658575,0.6742703367664034,20:51:43
15.0,0.2603007734172028,0.9661936358502213,20:51:45
15.0,0.26266255056084503,0.9942522595024735,20:51:47
6.666666666666667,0.33052212460006314,0.8158723684592417,20:51:49
10.0,0.3000265747126507,0.8376375090562711,20:51:51
10.0,0.27363464496939177,0.9051147168212391,20:51:53
10.0,0.33132027992605184,0.941196805792605,20:51:55
6.666666666666667,0.40807269993899653,0.7892877613999042,20:51:57
20.0,0.2665457906608508,0.849693466800046,20:51:59
20.0,0.2619418717822132,0.954931067197092,20:52:01
8.571428571428571,0.28839366773749725,0.8680739175761072,20:52:03
6.666666666666667,0.27201309897167764,0.9342404897114291,20:52:05
7.5,0.27008002859788477,0.9261301778753641,20:52:07
10.0,0.3444133166170195,0.7026105524183593,20:52:09
20.0,0.3108044702329035,0.9427045252547875,20:52:11
6.0,0.2588172842413946,0.9673334687299534,20:52:13
12.0,0.23322695307223906,0.993479306508116,20:52:15
6.666666666666667,0.33064622515958425,0.9541819934328049,20:52:17
20.0,0.27675734156394644,0.8965373875617382,20:52:19
6.0,0.2692739089808429,0.8896496024456376,20:52:21
6.666666666666667,0.36984715324560846,0.8584240377884187,20:52:23
10.0,0.32254976244108036,0.8494314801933915,20:52:25
6.666666666666667,0.2582233576932401,0.7908407932025113,20:52:27
6.0,0.3026609883931152,0.9951768612104507,20:52:29
15.0,0.25296414080429047,0.8561743767868771,20:52:31
8.571428571428571,0.2908471365311116,0.9841300208746123,20:52:33
8.571428571428571,0.31273896363821213,0.880660455252489,20:52:35
10.0,0.2543315120301899,0.9599320331208655,20:52:37
6.666666666666667,0.34503079579939955,0.7839931002043424,20:52:39
8.571428571428571,0.3187582957181484,0.8461269979361058,20:52:41
6.666666666666667,0.3972501604972569,0.7692561875853408,20:52:43
10.0,0.28093622499063436,0.8931959849585959,20:52:45
8.571428571428571,0.3423388775452307,0.8823853520577261,20:52:47
15.0,0.2896031422178247,0.7682509118146538,20:52:49
7.5,0.2782907527073221,0.8892329395412518,20:52:51
12.0,0.3109687397513017,0.8503963642207817,20:52:53
6.666666666666667,0.3169359879562342,0.9146022524725479,20:52:55
6.666666666666667,0.27764584949883,0.9679353186672675,20:52:57
6.666666666666667,0.26545689767641656,0.9129230105960399,20:52:59
6.666666666666667,0.29544243832724115,0.8063548586306633,20:53:01
15.0,0.2499701633195907,0.7660430393324483,20:53:03
20.0,0.22830099095119888,0.8075346428643825,20:53:05
6.0,0.21143176223039944,0.9487717420217155,20:53:07
7.5,0.21602804364305436,0.9998301933118245,20:53:09
7.5,0.20015816618617951,0.9358499146685705,20:53:11
6.0,0.21933220126266875,0.9084184606172471,20:53:13
6.0,0.3317384951167569,0.6776902904815849,20:53:15
