frequency,Rmax,R_ratio,time
10.0,0.3815421362819265,0.679980566715185,20:13:14
8.571428571428571,0.31449127243489333,0.9479535796666654,20:13:16
10.0,0.377733930077206,0.6776269030789469,20:13:18
12.0,0.31867609217746523,0.9062217744603166,20:13:20
10.0,0.37985783841847404,0.6844215837677851,20:13:22
30.0,0.25791981411126574,0.9722109573724661,20:13:24
7.5,0.2327147374296759,0.9578719158634557,20:13:26
8.571428571428571,0.22675875649359778,0.9861225436217302,20:13:28
7.5,0.21689551179009228,0.859012146355339,20:13:30
7.5,0.25237898522415536,0.958673248438029,20:13:32
7.5,0.2720588181822813,0.9468933127225126,20:13:34
8.571428571428571,0.30113232865663925,0.8721083905189793,20:13:36
7.5,0.2957099301316474,0.8838653852700392,20:13:38
10.0,0.27845776043267856,0.7715656369843584,20:13:40
6.0,0.3305745784262521,0.9594982442770662,20:13:42
6.0,0.25749995724460323,0.9671789949009755,20:13:44
15.0,0.33083483002168984,0.8944321212242401,20:13:46
15.0,0.25357094609489966,0.9410615933647459,20:13:48
20.0,0.2850879561489006,0.9022373900871181,20:13:50
6.0,0.2668530197778097,0.8999148627477696,20:13:52
6.0,0.2877644076015727,0.870509477118884,20:13:54
20.0,0.3830307156624926,0.677061848741001,20:13:56
10.0,0.39305174838508483,0.67564351685272,20:13:58
10.0,0.23485275999202476,0.902393532897137,20:14:00
20.0,0.3224559706102694,0.7854351422574194,20:14:02
15.0,0.4341583897109024,0.5366993585736825,20:14:04
15.0,0.2192215858890202,0.9532596026024592,20:14:06
15.0,0.2782791363993725,0.9087489492344614,20:14:08
15.0,0.2420222470339098,0.9684939257612499,20:14:10
15.0,0.3700344839718131,0.7476251512217437,20:14:12
15.0,0.2637062805751789,0.9496552611922885,20:14:14
15.0,0.3700291112808341,0.808045344024956,20:14:16
15.0,0.4392760023648793,0.6521629450229213,20:14:18
15.0,0.39170183926701874,0.6172635746738985,20:14:20
15.0,0.4426592754694047,0.5594554083222085,20:14:22
15.0,0.32945329362229475,0.8802123476764885,20:14:24
15.0,0.3844438817812918,0.6825787206492854,20:14:26
15.0,0.5231011553630606,0.5011549226283211,20:14:28
15.0,0.41700839098042164,0.7064614010351895,20:14:30
15.0,0.5476517840334193,0.4749367480470267,20:14:32
15.0,0.3073550005030332,0.8356385167040066,20:14:34
6.0,0.20503323924185202,0.9847491848883635,20:14:36
12.0,0.2851247596109889,0.8213621202081169,20:14:38
