ch1,ch2,ch3,ch4,f
22.552312976763638,68.35288435471982,11.090474789841542,142.07571497609783,0.0
90.25011036891867,273.46809729301947,44.376425508590195,568.468122876331,0.024
90.35821636648035,273.6045751913313,44.418051159575995,569.2645458131177,0.049
90.50876201960928,273.81592708294454,44.489844560374856,570.2408899972737,0.073
90.7633757142636,274.13133440389885,44.579450169579864,571.7796138927719,0.098
91.06545215185352,274.54210024601184,44.69786287281779,573.7608661516889,0.122
91.44304840489889,275.0140208060441,44.8513634337437,576.2446655361882,0.146
91.88969294184328,275.58386871849393,45.024145754696214,578.9967218796639,0.171
92.42541389187852,276.26032921460853,45.225815493529446,582.3603442907894,0.195
93.00801671860235,277.0049744799792,45.462434121782344,586.260157753884,0.22
93.68518832349419,277.84802071810117,45.71808809364682,590.5262822532334,0.244
94.43425679709665,278.8151721186174,46.004841178974914,595.3161171837376,0.269
95.27261622917864,279.8339913171891,46.33353979979874,600.7109749311564,0.293
96.19299804689197,281.00805156194167,46.67488810885004,606.4490004480311,0.317
97.15866164412603,282.2577824276399,47.06993991310168,612.8496295027289,0.342
98.33300450675623,283.5730188086927,47.487479290865544,619.9049262567651,0.366
99.43707845157738,285.1069184187612,47.92504889312428,628.4660963536334,0.391
100.8370549239026,286.64757798485084,48.47476732315157,635.1133578975767,0.415
102.06290152912679,287.8953330248881,48.87630165582668,644.7160808566522,0.439
103.62859807960028,290.02820515536075,49.52522281159448,654.3911455143951,0.464
105.18407218391121,292.0241409868606,50.230951508761905,663.872433097235,0.488
107.16377759249302,294.15183152233715,50.66639150492303,673.8184476998338,0.513
108.9539860713265,296.4983187891535,51.1892370710782,688.3275872581485,0.537
110.84293782065926,299.2415652091434,52.30366624118821,694.2669221859625,0.562
112.28930669558375,301.7352312192817,52.97615002150182,709.5843400711278,0.586
115.00328086379106,305.13687397610045,54.15348690784894,731.2859467746823,0.61
118.70543051911122,308.4616863654638,55.58802095149833,742.4981078299431,0.635
119.16502049782348,309.8796672180406,55.594558807894515,748.0273353416342,0.659
124.56468096518189,311.12738823195014,56.747886300802335,747.9593206893624,0.684
126.54125961126323,319.08981526354415,59.483766688070325,814.1819268460949,0.708
