frequency,Rmax,R_ratio,time
10.0,0.4225494771228471,0.6709156578687843,19:32:13
12.0,0.25943391229113,0.9891954815723727,19:32:15
12.0,0.30011653895218937,0.9862383947142008,19:32:17
6.666666666666667,0.29443516581840323,0.9410414978246465,19:32:19
10.0,0.41069647219531963,0.6476059480275804,19:32:21
12.0,0.3356359271430356,0.9752313602156383,19:32:23
12.0,0.2691494567193428,0.8873755881974386,19:32:25
10.0,0.46136329358267497,0.6814465400426336,19:32:27
10.0,0.4186833033974882,0.7771629954004922,19:32:29
12.0,0.3350479229080914,0.974551282652276,19:32:31
12.0,0.337759235925398,0.915278735185949,19:32:33
6.0,0.3813951498242208,0.885029598435714,19:32:35
12.0,0.3666746283634803,0.9044866897987778,19:32:37
6.0,0.41891958128342927,0.941800231777133,19:32:39
15.0,0.34397946329824847,0.8783118356150544,19:32:41
10.0,0.29374574765774797,0.9511599198849836,19:32:43
12.0,0.36360198608137234,0.8189240978943566,19:32:45
6.666666666666667,0.33789372351215213,0.8740294572296504,19:32:47
7.5,0.307337350531534,0.931199745140104,19:32:49
7.5,0.3133738811165806,0.9802500351104633,19:32:51
6.0,0.3249639188610995,0.8719611918562074,19:32:53
10.0,0.3595516345286747,0.9767173623713254,19:32:55
12.0,0.3281093275737473,0.8054767964837568,19:32:57
12.0,0.3098560578769356,0.9187831844210042,19:32:59
8.571428571428571,0.26464622495129414,0.9036140176487965,19:33:01
10.0,0.31742811594423637,0.9783495185269703,19:33:03
7.5,0.27981932525307385,0.9468004641328464,19:33:05
10.0,0.330970622818102,0.7765178326475762,19:33:07
10.0,0.3240092389152306,0.8338984011157637,19:33:09
10.0,0.3148391381014753,0.9116894334259101,19:33:11
8.571428571428571,0.31455091230242005,0.9639299187789536,19:33:13
6.0,0.32220050742665773,0.9442228303514928,19:33:15
12.0,0.3693820939676737,0.8110752922189886,19:33:17
10.0,0.5163018223527843,0.6367464461254657,19:33:19
10.0,0.3167677477517942,0.9378722454383588,19:33:21
7.5,0.30908207133192606,0.9103574579497723,19:33:23
8.571428571428571,0.2886449122786959,0.9577847630659748,19:33:25
10.0,0.35331095693876324,0.9146528976089251,19:33:27
6.0,0.2787965343255844,0.925138407086315,19:33:29
6.666666666666667,0.3070155345046702,0.8566732416468077,19:33:31
6.666666666666667,0.3855004136794703,0.7360038290714799,19:33:33
7.5,0.2686852758903733,0.9644965918408939,19:33:35
6.666666666666667,0.3097407667050585,0.834926570514547,19:33:37
6.0,0.38601111672305244,0.805016859267601,19:33:39
8.571428571428571,0.36186861938020487,0.9692796963473453,19:33:41
6.666666666666667,0.29985375508819434,0.8689719164254605,19:33:43
6.0,0.2953444645996677,0.8564379565067142,19:33:45
8.571428571428571,0.28285292439447396,0.8549745278317601,19:33:47
8.571428571428571,0.34492683231897103,0.8982237836189568,19:33:49
15.0,0.3258232190853025,0.9167311210446477,19:33:51
6.666666666666667,0.3164423026495346,0.9599162403009207,19:33:53
8.571428571428571,0.28033015173119386,0.9236152467936709,19:33:55
6.0,0.3812990481068532,0.7676479724204068,19:33:57
10.0,0.27405612703954707,0.9923313617333204,19:33:59
6.666666666666667,0.32531118869813475,0.9751231143086605,19:34:01
8.571428571428571,0.3079325304936557,0.9198159174829611,19:34:03
7.5,0.24469103592419467,0.9416717973443655,19:34:05
7.5,0.24832177210937972,0.9443844867398871,19:34:07
10.0,0.28652301737021035,0.8598199682886106,19:34:09
