ch1,ch2,ch3,ch4,t
-123.75141958380118,-271.69999188091606,-270.0824851500802,-354.48267740011215,0.0
-93.6190456408076,-247.54397806711495,-248.51448210561648,-341.157413857989,0.005
-91.86503256158903,-247.98528626188636,-257.19852980272844,-337.021084506996,0.01
-128.69556732522324,-269.10450131166726,-276.32063827617094,-354.9763441942632,0.015
-133.62101556686684,-283.9406844358891,-294.58256975980476,-371.7385757956654,0.02
-111.7388609261252,-263.43481297884136,-265.4861481045373,-358.0954207573086,0.025
-103.04733342910185,-251.96079991478473,-256.9516964056529,-349.96113835368305,0.03
-124.47322027524933,-267.3130892328918,-276.5188529738225,-355.1222002925351,0.035
-134.3465561582707,-280.63087297510356,-287.39822194492444,-366.07636726275086,0.04
-110.87868393631652,-257.529510948807,-257.2434086021967,-355.51862968783826,0.045
-103.59709872258827,-253.18374720029533,-257.48650209931657,-349.2131583625451,0.05
-119.68240843201056,-269.32889530900866,-277.86895685782656,-358.5778678515926,0.055
-116.80642536608502,-266.99145783670247,-273.1492031137459,-361.3266943190247,0.06
-95.33191982051358,-248.71830665320158,-247.30275451997295,-346.2062787981704,0.065
-96.81292020296678,-249.08855674881488,-250.97907617641613,-345.6490337047726,0.07
-111.21153503237292,-263.10570178274065,-269.5140203568153,-349.1308805635199,0.075
-117.8909963532351,-272.0178833771497,-273.377337011043,-356.0496954815462,0.08
-113.90800290042534,-261.1160750063136,-263.2197687313892,-357.81492826063186,0.085
-92.70277015166357,-241.38436284009367,-245.49264294141904,-335.8729352205992,0.09
-99.4345900719054,-247.29340477008373,-254.25896843755618,-335.3418694268912,0.095
-111.67154272692278,-265.9330661492422,-269.60377795575187,-349.07852196414024,0.1
-103.13709102803841,-253.5652169957757,-253.96725624101236,-341.22099215723574,0.105
-92.36617915565148,-236.85908389370888,-235.55198885919526,-328.80078440438956,0.11
-104.27402061456814,-259.99036511965096,-269.5626390562393,-343.7828236268833,0.115
-126.55260465061292,-276.86105381976813,-280.16899533057585,-359.6848782384768,0.12
-111.24519413197413,-261.1572139058262,-262.2511346428655,-353.6785989096388,0.125
-104.43483631266281,-253.2697648992762,-256.8021004074253,-344.91601331345737,0.13
