ch1,ch2,ch3,ch4,t
-0.021089689303175847,-0.011620571769035932,0.0010695428075726166,0.0032159092398210067,0.0
-0.16159753942226213,-0.08082002876862922,0.05042731160218117,-0.0019180926990231342,0.005
-0.5158397778631374,-0.20512595704532216,0.42840543236876444,-0.09632776016105155,0.01
-0.813577831543265,-0.11324459761961746,1.773381477981881,-0.2824566339218742,0.015
-0.3518691552030624,0.6078484674070892,4.447909725630111,0.013893478471585008,0.02
1.2115073685939177,1.7565230753045669,7.311119039468696,1.880076426901601,0.025
3.1849864480945596,2.218453715607904,7.889292339558734,5.446083096230967,0.03
4.476929640845553,1.1532397875613143,4.880797649004648,8.744584945654722,0.035
4.565931495288581,-0.7129389130627276,0.13251355333988865,9.289241477738534,0.04
3.384920648143147,-1.8212978451106616,-2.9714258121192576,6.737526817768244,0.045
0.9265448461898287,-1.730973836685988,-2.9614850350202073,2.8674234099734726,0.05
-2.2335640739537905,-1.4456971929561355,-1.2752368181991125,-0.6657235296821127,0.055
-4.5987481760777555,-1.817678840757633,-0.08569067533781746,-3.124734487910031,0.06
-4.910246287577743,-2.584781365928781,-0.19514726630759271,-3.824889346291604,0.065
-3.424892027427669,-3.0699832128387867,-1.0032869183448399,-2.347103320872016,0.07
-1.4142112896980905,-2.9572009445951895,-1.4569989543668855,0.3904984909216118,0.075
0.2437579344889283,-2.2632428312956443,-0.7908592037020723,2.6779577803254893,0.08
1.3462446833405324,-1.2827088323591072,0.9396218954703368,3.704988578222039,0.085
1.732710120492041,-0.6130592611302859,2.932047571884898,3.9028466498893244,0.09
1.4142712075365604,-0.5395303722464452,4.635404377201381,3.9985500041622317,0.095
1.1959787775510051,-0.4575199184208053,6.246793805744882,4.5591212240690195,0.1
1.963315292371815,0.302306255503,7.666519791166725,5.913541548548435,0.105
3.1568216232787956,1.194533907971303,7.751459668501961,7.527184924524619,0.11
3.058821334857723,0.9090657802480642,5.580214746454628,7.8602778013873476,0.115
0.9447205678331022,-0.8962352796492188,1.9758323277594334,5.917907746435194,0.12
-1.8311248253290366,-3.061689497989649,-1.140726646635361,2.7943526149571865,0.125
-3.171725750166278,-4.169971370078852,-2.7327166771629523,0.6917053813362408,0.13
-2.179070885189589,-3.805896543852638,-3.307330545877343,0.4662066197176529,0.135
0.306108968612574,-2.6076437956411165,-3.664531340327886,1.103522537369247,0.14
2.6101090502,-1.5234395843024748,-3.6216250015407563,1.5119296235431028,0.145
3.4858743183055196,-1.1327799717090308,-2.3572927116369584,1.6139196597410808,0.15
2.821441899812134,-1.451461156511926,0.09539979898522584,1.4763075350737247,0.155
1.480519176614513,-2.0925965830711992,2.249944675285047,0.6829022704019478,0.16
0.4910806208021372,-2.5353350853272105,2.4923039522318478,-0.8313104231406916,0.165
0.16777044392941673,-2.5197622447980454,0.73529535286268,-2.3392714222731827,0.17
-0.06142079420102558,-2.2953500867305454,-1.5183362500219675,-3.206238860006211,0.175
-0.8568798381603481,-2.2275715829772857,-2.478164030019886,-3.392520138639141,0.18
-2.0967800077706533,-2.2467110947544526,-1.428340705954616,-2.9339683264898495,0.185
-2.9369515482752577,-2.0150550535984206,0.7728394982764496,-1.8093522717904633,0.19
-2.5591973152843486,-1.4316222829136307,2.4531784725930965,-0.3931466123212666,0.195
-0.8436212341668838,-0.6523614168719215,2.523063582394134,0.732236850916546,0.2
1.3934976088656446,0.1213684772428354,1.1311212710224725,1.436725809238323,0.205
2.8003467782434326,0.6033338146557602,-0.8132055394527671,1.925385519775011,0.21
2.478210787058747,0.5205804439871771,-2.2707584562117678,2.1384324642994494,0.215
0.8676639288911392,0.10962433031093716,-2.2871205624229516,1.9807903867509273,0.22
-0.4039523847739082,0.20292121376345296,-0.4036679129684244,2.004684022563199,0.225
0.13963277529854445,1.3787038664526,2.630917648797538,3.0202183922570645,0.23
2.4489009123421406,3.1392156130899047,5.042513025115605,4.915499505127111,0.235
4.875956075557111,4.2041063228823585,5.472838990365075,6.515812208611035,0.24
5.491589230738139,3.6148597136507536,4.1130416391093805,6.807260257414738,0.245
3.7091945239323554,1.6233434559525328,2.3043091048009114,5.9246667497071925,0.25
0.9496939058671823,-0.2878855315714299,1.3187141102923408,4.878612864828719,0.255
-0.39633996830308654,-0.46636662429899267,1.4754981994856127,4.565619085715687,0.26
0.8281245556148269,1.3314446522392767,1.9702242368356777,4.960536794282073,0.265
3.285258831185687,3.457732104804034,1.5459233398907772,5.079511736543387,0.27
4.4599444656043,3.863943589360858,-0.3118546452477753,3.9301332073166173,0.275
3.2758807908915486,2.136205457827831,-2.7147728161143427,1.7495849753278938,0.28
1.1156963308126566,-0.02824239400472475,-3.835147090998299,0.16960072068760573,0.285
0.2717026545708502,-0.36655935782870913,-2.154774515170387,0.8393038644155001,0.29
1.6641978965042925,1.8003894794322064,2.1464598110845965,3.7632288080755156,0.295
4.095354292661059,4.7844983597352595,6.712181686508198,7.0672955236097454,0.3
5.437149672495227,5.9202739928057495,8.42038678122757,8.441953069103814,0.305
4.483946193275593,4.003916436574439,6.005027455335158,6.931076384753032,0.31
2.0178559204054483,0.5603841540900603,1.4650950697386005,3.643455691506503,0.315
0.1884813031917796,-1.476515703050997,-1.4650753667622893,0.895845039926382,0.32
0.4954506027315639,-0.5859582472698326,-0.599324686870511,0.3884854841423769,0.325
2.2998057702393715,1.9131221770967979,2.8384574857099674,1.8895380014088363,0.33
3.5632850946836894,3.3335376336329756,5.647914819745872,3.658030928806199,0.335
2.9008098645602463,2.271791647612128,5.734412170453385,4.1230459763481075,0.34
0.6023186017753972,-0.34927481337354627,3.510155713934978,3.0512692491898514,0.345
-2.05110744638708,-2.5155543543036623,0.7478712242389575,1.2800370759113984,0.35
-3.8744494823815043,-2.91992834966094,-1.0217404550171798,-0.21536376753871866,0.355
-4.193991449293943,-1.5776067246114118,-1.0198039654870696,-0.7807330634488296,0.36
-2.769794668521405,0.7746323946462625,0.9182665705459769,0.039145963146785576,0.365
0.22520501702656257,3.384492358136402,4.386448555531015,2.454307578029694,0.37
4.031708368613557,5.6172469781117815,8.33297541065332,5.9401429648821695,0.375
7.23729648576312,6.812835278902174,11.197741073354806,9.059683419343507,0.38
8.332064643064774,6.446371011459099,11.518249667758264,10.239734357398437,0.385
6.873097576520511,4.653338035042283,8.818938820896042,8.941633552724356,0.39
4.153204940669017,2.5208398966051457,4.179898906928329,6.1155025896799025,0.395
2.3911579646955796,1.5816576483394162,-0.053273849563874605,3.5840104621629467,0.4
3.0459139816332876,2.725916995989261,-1.5413796571403764,2.860903564742077,0.405
5.659106270747329,5.307557047973228,0.3832430386540532,4.056448257582131,0.41
7.993917063582243,7.200077294971794,3.9533818412277713,5.542486381020029,0.415
7.4764948966477975,6.136269915560407,6.053794187989365,4.9867944380671245,0.42
3.19137208345584,1.624633563886567,4.587081371043683,1.351062248842197,0.425
-3.12174949903825,-4.2671344507006825,0.2224203250358096,-3.8751435560911043,0.43
-8.151800309484623,-8.308241044206795,-4.156546089530244,-7.582512144111702,0.435
-9.343701526883873,-8.573379226862256,-6.005742746902142,-7.469647483889883,0.44
-6.4631081339259495,-5.731287782422864,-5.23192554463442,-3.868367656417614,0.445
-1.356205196551318,-2.155639485850685,-3.7050246136039497,0.7156624070808895,0.45
3.4813621873732328,0.07612969469628425,-2.9341591442406663,3.871497761470417,0.455
6.329779529641183,0.4878774954665886,-2.6526359676739535,5.028076419189848,0.46
6.8687671801130525,-0.025627375711067525,-1.5729526221397216,5.156163550110307,0.465
5.876860630375317,-0.3147373457532329,0.9380527454316269,5.334847770490173,0.47
4.434539561252463,0.1370426590546392,3.9840997445996273,5.826474022950405,0.475
3.176354911192731,0.9783636356365305,5.670294447341423,6.063368962426346,0.48
2.0114872732415776,1.3176792847821803,4.5602178245929474,5.141062062879901,0.485
0.5046138466596368,0.4758577305786444,0.9697826434369891,2.5878116473112507,0.49
-1.4966685112445535,-1.3985397227597172,-3.07040443437393,-1.038530260987233,0.495
-3.72559000393732,-3.5671817585825347,-5.372896914732493,-4.45781857935588,0.5
-5.886760615533793,-5.479194618876426,-5.297105129160529,-6.698347886325854,0.505
-7.891396803751719,-7.068343268570024,-4.015172553374934,-7.71361550871628,0.51
-9.61072777971006,-8.343862298076276,-3.1904294471423,-7.995787936535288,0.515
-10.592713728148452,-8.990853072501771,-3.3830656153973933,-7.7801027070161455,0.52
-10.243644703219983,-8.553999193566058,-3.749312764373793,-6.776720154139329,0.525
-8.387575074509437,-6.964234574243181,-3.2054755530622088,-4.667782050451977,0.53
-5.674851125832931,-4.791804633975408,-1.6968915389763295,-1.7912362224474003,0.535
-3.3119302776868476,-3.000872101349562,-0.4152766542535151,0.6818012618381423,0.54
-2.17651461203857,-2.3847446133882237,-0.870390630863851,1.355561667967657,0.545
-2.215273412454733,-2.9971533493613647,-3.487207805840438,-0.3179677371044088,0.55
-2.724954076552884,-4.009802241776445,-6.910291720373748,-3.3369905270519586,0.555
