R_ratio
0.9054989182818657
0.9356127063539936
0.991233022986214
0.7834914540185945
0.9672556234752028
0.673041657390286
0.9714578642902576
0.8841628754659238
0.9183246508622648
0.8875170676841023
0.7174493327361177
0.8847861790318475
0.9797060460923938
0.9778520145459446
0.715417273819448
0.9067619774484466
0.9294791757746079
0.948955189649543
0.7605602970874495
0.8936210006851806
0.8516668777261862
0.8744453397423235
0.8816496092699074
0.863972497269398
0.9357312001825632
0.8569760471692606
0.7312700814778946
0.9924704070735163
0.7746517491803322
0.9970179706358628
0.6330545150263589
0.7951029404389185
0.9015641729630199
0.8528166422559817
0.8960990766831184
0.9492333383268219
0.9574578760916419
0.9169108312266935
0.773517257303579
0.875855664821521
0.7428196624613503
0.8069898062290082
0.9575987508127967
0.9302618928023787
0.9582341276069075
0.5557857877781176
0.7768274108136267
0.961175851824948
0.9963488593549705
0.946828679885624
