ch1,ch2,ch3,ch4,f
1.1800990631652676e+83,1.7630932478406657e+85,4.007470341495748e+84,1.9177112961529575e+83,0.409
1.1494689392457825e+83,1.7176227036173287e+85,3.903975323865543e+84,1.8684775977058996e+83,0.415
1.119973467534727e+83,1.6738170087663176e+85,3.804285385639206e+84,1.8210360439422414e+83,0.421
1.091560201136244e+83,1.6315992061701584e+85,3.708222576293644e+84,1.775304253438529e+83,0.427
1.0641794300623628e+83,1.590896618362895e+85,3.6156189740000803e+84,1.7312042711447087e+83,0.433
1.0377840193708684e+83,1.5516405643596451e+85,3.5263160558296973e+84,1.688662312738514e+83,0.439
1.0123292616099757e+83,1.513766096214065e+85,3.4401641013591653e+84,1.6476085258931466e+83,0.446
9.877727421599049e+82,1.47721175500236e+85,3.357021630057605e+84,1.60797676634197e+83,0.452
9.640742158706217e+82,1.441919345511312e+85,3.276754872370903e+84,1.5697043869078815e+83,0.458
9.411954933326765e+82,1.4078337285817892e+85,3.1992372739512944e+84,1.5327320379927994e+83,0.464
9.191003351732426e+82,1.3749026298460786e+85,3.1243490320803553e+84,1.4970034783636533e+83,0.47
8.977543529206443e+82,1.3430764634960797e+85,3.051976663041957e+84,1.4624653954012011e+83,0.476
8.771249151998915e+82,1.3123081697127844e+85,2.982012599027916e+84,1.42906723427635e+83,0.482
8.571810582789844e+82,1.2825530644489335e+85,2.914354813088971e+84,1.3967610357671756e+83,0.488
8.378934002524882e+82,1.2537687003572607e+85,2.8489064706497047e+84,1.3655012826131015e+83,0.494
8.192340584006502e+82,1.225914737771406e+85,2.7855756061564985e+84,1.3352447544103533e+83,0.5
8.01176569480646e+82,1.1989528247587042e+85,2.724274823493967e+84,1.3059503910819262e+83,0.507
7.836958128792354e+82,1.17284648536597e+85,2.6649210188652024e+84,1.2775791649122133e+83,0.513
7.667679366777126e+82,1.1475610152710392e+85,2.607435124869031e+84,1.2500939610366872e+83,0.519
7.50370286750825e+82,1.1230633841381182e+85,2.551741874515066e+84,1.2234594661428667e+83,0.525
7.344813390464423e+82,1.0993221440583457e+85,2.497769583892431e+84,1.1976420649958371e+83,0.531
7.190806351806768e+82,1.0763073435403175e+85,2.445449952155148e+84,1.1726097442738681e+83,0.537
7.041487214443437e+82,1.0539904465974117e+85,2.3947178774174218e+84,1.1483320031064688e+83,0.543
6.8966709126185e+82,1.0323442565552355e+85,2.345511287081741e+84,1.124779769659872e+83,0.549
6.756181310829448e+82,1.011342844268557e+85,2.2977709810714163e+84,1.1019253231167514e+83,0.555
6.619850696294924e+82,9.909614804886527e+84,2.2514404864256966e+84,1.0797422204436214e+83,0.562
6.487519303697142e+82,9.711765721581238e+84,2.2064659217541813e+84,1.0582052274209887e+83,0.568
6.359034870548963e+82,9.519656024323968e+84,2.1627958701441963e+84,1.037290253514761e+83,0.574
6.234252221298915e+82,9.333070742394265e+84,2.120381259266719e+84,1.0169742902784921e+83,0.58
6.113032878184091e+82,9.151804571956411e+84,2.0791752476209962e+84,9.972353530813281e+82,0.586
5.99524469685224e+82,8.97566137700514e+84,2.0391331160762236e+84,9.780524260448516e+82,0.592
5.880761524873424e+82,8.804453720356364e+84,2.000212164088436e+84,9.59405410135557e+82,0.598
5.769462881416509e+82,8.638002422967223e+84,1.962371610171424e+84,9.412750743942823e+82,0.604
5.6612336565486605e+82,8.476136149872972e+84,1.925572496365803e+84,9.236430102896976e+82,0.61
5.555963828800919e+82,8.318691021000851e+84,1.8897775965711758e+84,9.064915891634046e+82,0.616
5.453548199812941e+82,8.16551024506592e+84,1.8549513286816289e+84,8.898039226959372e+82,0.623
5.353886145012007e+82,8.016443774690694e+84,1.8210596705004197e+84,8.73563826273981e+82,0.629
5.256881379389531e+82,7.871347980850729e+84,1.7880700794165904e+84,8.577557850879331e+82,0.635
5.162441737509458e+82,7.730085344766903e+84,1.7559514158174008e+84,8.423649227429824e+82,0.641
5.070478966918867e+82,7.592524165468218e+84,1.7246738701975772e+84,8.273769721320496e+82,0.647
4.980908534136127e+82,7.458538281444517e+84,1.694208893917606e+84,8.127782482986157e+82,0.653
4.893649442375021e+82,7.32800680508497e+84,1.6645291335617793e+84,7.985556230130604e+82,0.659
4.808624060134974e+82,7.200813868922602e+84,1.6356083688508626e+84,7.846965007967684e+82,0.665
4.72575795976164e+82,7.076848383035843e+84,1.6074214540691118e+84,7.711887961517423e+82,0.671
4.644979765070908e+82,6.956003803250852e+84,1.5799442629649175e+84,7.580209117865547e+82,0.677
4.566221007144312e+82,6.838177910008609e+84,1.5531536370737688e+84,7.451817176685973e+82,0.684
4.4894159874509946e+82,6.723272597889607e+84,1.5270273373894407e+84,7.326605307743573e+82,0.69
4.414501647533425e+82,6.61119367582462e+84,1.5015439992756663e+84,7.204470954508466e+82,0.696
4.341417444607175e+82,6.501850677976481e+84,1.4766830904704863e+84,7.085315643398744e+82,0.702
4.270105232561897e+82,6.3951566851788084e+84,1.4524248719950442e+84,6.969044798508061e+82,0.708
4.200509148000091e+82,6.291028156690668e+84,1.428750361744306e+84,6.855567561953047e+82,0.714
4.132575501099385e+82,6.189384771896326e+84,1.4056413005142887e+84,6.744796620183286e+82,0.72
4.066252671219872e+82,6.090149281465955e+84,1.3830801202118454e+84,6.63664803672598e+82,0.726
4.001491007288192e+82,5.993247367408134e+84,1.3610499139993731e+84,6.531041091884958e+82,0.732
3.93824273306491e+82,5.898607511392332e+84,1.3395344081456719e+84,6.427898129880793e+82,0.739
3.8764618574347586e+82,5.806160870698384e+84,1.318517935381589e+84,6.327144413813153e+82,0.745
3.816104089848386e+82,5.715841161155468e+84,1.2979854095900054e+84,6.228707988663328e+82,0.751
3.757126760992009e+82,5.627584546459901e+84,1.2779223016893777e+84,6.132519552355948e+82,0.757
3.69948874867526e+82,5.541329533303478e+84,1.2583146165948909e+84,6.038512334690964e+82,0.763
3.643150408819245e+82,5.457016871798168e+84,1.2391488711596936e+84,5.946621983767893e+82,0.769
3.588073511311007e+82,5.374589460744123e+84,1.2204120730110652e+84,5.856786459378867e+82,0.775
3.534221180382978e+82,5.293992257353234e+84,1.2020917002047938e+84,5.768945932761739e+82,0.781
3.481557839090772e+82,5.215172191104525e+84,1.18417568162856e+84,5.683042692086391e+82,0.787
3.430049157410675e+82,5.1380780814664505e+84,1.1666523780945595e+84,5.59902105309023e+82,0.793
3.379662003464542e+82,5.062660559269916e+84,1.14951056407488e+84,5.5168272743674445e+82,0.8
3.330364397403814e+82,4.988871991551377e+84,1.1327394100506053e+84,5.4364094769283984e+82,0.806
3.282125467539357e+82,4.916666409707482e+84,1.1163284654659214e+84,5.35771756775647e+82,0.812
3.234915408379373e+82,4.845999440812689e+84,1.1002676422989957e+84,5.2807031671794096e+82,0.818
3.188705440320814e+82,4.776828241954251e+84,1.0845471992789225e+84,5.2053195399271936e+82,0.824
3.143467770819208e+82,4.70911143743933e+84,1.069157726789537e+84,5.131521529764964e+82,0.83
3.099175556927675e+82,4.642809058732231e+84,1.0540901325043932e+84,5.059265497572411e+82,0.836
3.055802869143183e+82,4.577882486988738e+84,1.0393356277920214e+84,4.9885092627017434e+82,0.842
3.013324656525112e+82,4.514294398070081e+84,1.0248857149175458e+84,4.919212047399477e+82,0.848
2.9717167130604788e+82,4.452008709939937e+84,1.0107321750479618e+84,4.8513344240362615e+82,0.854
2.93095564524655e+82,4.390990532370954e+84,9.968670570465867e+83,4.784838264864191e+82,0.861
2.8910188408507587e+82,4.331206118908878e+84,9.832826670205074e+83,4.719686694017066e+82,0.867
2.8518844387962243e+82,4.272622821059463e+84,9.699715585659138e+83,4.655844041485942e+82,0.873
2.813531300112915e+82,4.215209044673109e+84,9.569265236421143e+83,4.5932757988358564e+82,0.879
2.7759389798931016e+82,4.15893420850374e+84,9.441405839969055e+83,4.5319485764737016e+82,0.885
2.739087700195977e+82,4.103768704911597e+84,9.316069830641696e+83,4.471830062325556e+82,0.891
2.7029583238594716e+82,4.049683862665115e+84,9.193191782584391e+83,4.412888981828841e+82,0.897
2.667532329195239e+82,3.996651911776661e+84,9.072708335997283e+83,4.355095059186759e+82,0.903
2.6327917855622244e+82,3.944645950282653e+84,8.954558126134602e+83,4.2984189798670815e+82,0.909
2.5987193298319318e+82,3.893639912852766e+84,8.838681714633537e+83,4.242832354353404e+82,0.916
2.565298143771333e+82,3.8436085410885524e+84,8.725021522880116e+83,4.188307683174166e+82,0.922
2.5325119323751407e+82,3.794527355351449e+84,8.613521767235157e+83,4.134818323242723e+82,0.928
2.5003449031770435e+82,3.7463726279469457e+84,8.504128396037268e+83,4.082338455541549e+82,0.934
2.4687817465600342e+82,3.6991213574875375e+84,8.396789028368735e+83,4.0308430541755524e+82,0.94
2.4378076170707983e+82,3.65275124426381e+84,8.291452894613543e+83,3.98030785680523e+82,0.946
