frequency,Rmax,R_ratio,time
7.5,0.2961814588851802,0.9054989182818657,20:58:02
6.0,0.27295461892914624,0.9356127063539936,20:58:04
12.0,0.29206144894567027,0.991233022986214,20:58:06
7.5,0.3272510754192965,0.7834914540185945,20:58:09
15.0,0.30110052226424605,0.9672556234752028,20:58:11
10.0,0.36829037618907795,0.673041657390286,20:58:13
8.571428571428571,0.2650037192296371,0.9714578642902576,20:58:15
10.0,0.32787331887871396,0.8841628754659238,20:58:17
7.5,0.26009913270970586,0.9183246508622648,20:58:19
6.666666666666667,0.2627541001230353,0.8875170676841023,20:58:21
6.0,0.23887632865578212,0.7174493327361177,20:58:23
12.0,0.2834139936234979,0.8847861790318475,20:58:25
6.666666666666667,0.25466017032079724,0.9797060460923938,20:58:27
8.571428571428571,0.29915059446840886,0.9778520145459446,20:58:29
15.0,0.3080710298257863,0.715417273819448,20:58:31
6.0,0.2847154537956178,0.9067619774484466,20:58:33
6.0,0.25800184851449315,0.9294791757746079,20:58:35
6.666666666666667,0.28885567019999064,0.948955189649543,20:58:37
8.571428571428571,0.2689505528537749,0.7605602970874495,20:58:39
10.0,0.27998249219251653,0.8936210006851806,20:58:41
10.0,0.3683374079574197,0.8516668777261862,20:58:43
15.0,0.2563100493933624,0.8744453397423235,20:58:45
6.0,0.2661144059497634,0.8816496092699074,20:58:47
6.666666666666667,0.33575991988020487,0.863972497269398,20:58:49
20.0,0.27558539815768324,0.9357312001825632,20:58:51
7.5,0.2621591374212293,0.8569760471692606,20:58:53
20.0,0.34247982837580154,0.7312700814778946,20:58:55
20.0,0.265533174347256,0.9924704070735163,20:58:57
8.571428571428571,0.21039246913096538,0.7746517491803322,20:58:59
30.0,0.213514330721288,0.9970179706358628,20:59:01
8.571428571428571,0.3451120815058211,0.6330545150263589,20:59:03
15.0,0.303495429827706,0.7951029404389185,20:59:05
6.666666666666667,0.26526653972473085,0.9015641729630199,20:59:07
12.0,0.29445861074879437,0.8528166422559817,20:59:09
8.571428571428571,0.29581199850066,0.8960990766831184,20:59:11
8.571428571428571,0.24458681976765895,0.9492333383268219,20:59:13
7.5,0.3108523035113973,0.9574578760916419,20:59:15
10.0,0.29831645549096875,0.9169108312266935,20:59:17
8.571428571428571,0.32587187969314746,0.773517257303579,20:59:19
12.0,0.28906515180404574,0.875855664821521,20:59:21
15.0,0.3145819819760506,0.7428196624613503,20:59:23
8.571428571428571,0.3136509803080056,0.8069898062290082,20:59:25
12.0,0.23244148691193253,0.9575987508127967,20:59:27
10.0,0.26610117694266133,0.9302618928023787,20:59:29
12.0,0.2528788097798117,0.9582341276069075,20:59:31
20.0,0.39673282947750504,0.5557857877781176,20:59:33
15.0,0.2660245179600711,0.7768274108136267,20:59:35
6.0,0.2505894314159778,0.961175851824948,20:59:37
6.0,0.19206448528990505,0.9963488593549705,20:59:39
20.0,0.2436805294817747,0.946828679885624,20:59:41
