frequency,Rmax,R_ratio,time
7.5,0.2765898395761555,0.9700661007347073,21:41:54
6.666666666666667,0.273860644400754,0.8959062874546455,21:41:56
7.5,0.24890470811526583,0.9379511861333254,21:41:58
6.0,0.24048350845683977,0.945541323538011,21:42:00
6.0,0.29239142369010135,0.8269461777930125,21:42:02
10.0,0.304370268228629,0.854080304685306,21:42:04
6.666666666666667,0.34149816566526714,0.8851507299977586,21:42:06
7.5,0.33408202555731065,0.8252989950330075,21:42:08
8.571428571428571,0.25647269730949307,0.9642216939616173,21:42:10
12.0,0.2587721869427096,0.9954858135193354,21:42:12
7.5,0.3191681989238345,0.946635107509969,21:42:14
7.5,0.3070906778510127,0.9019827800973175,21:42:16
7.5,0.24071311703854464,0.896172441868205,21:42:18
15.0,0.2665319384738997,0.9452029572239636,21:42:20
15.0,0.2611816022363904,0.9086454431082319,21:42:22
6.666666666666667,0.33283431685790127,0.873890354173112,21:42:24
12.0,0.3215222939089354,0.9313769183277377,21:42:26
6.666666666666667,0.29190741249979124,0.8400405441285839,21:42:28
30.0,0.2554586203225461,0.8930519150095609,21:42:30
6.666666666666667,0.2717931548294716,0.8251918742002043,21:42:32
6.666666666666667,0.2952336404096746,0.8895553971537037,21:42:34
20.0,0.2319547942273349,0.9551600755832435,21:42:36
15.0,0.23768089525171385,0.9704627332453105,21:42:38
20.0,0.24609122779326534,0.8181253694385715,21:42:40
8.571428571428571,0.3330614819336524,0.8804471163273339,21:42:42
8.571428571428571,0.3020717895696309,0.8287089205468264,21:42:44
10.0,0.26962676982732364,0.873316858674266,21:42:46
10.0,0.37075650274058664,0.8526796670387354,21:42:48
10.0,0.3211362482846137,0.945748016167069,21:42:50
12.0,0.38781967954870633,0.5523952841055547,21:42:52
6.0,0.2751832612874113,0.9476480668281712,21:42:54
15.0,0.45027132213410637,0.6826102402065238,21:42:56
15.0,0.2969490425805682,0.9689376781002768,21:42:58
15.0,0.2800475290844234,0.976356489381389,21:43:00
15.0,0.3080325649396236,0.9287499526124592,21:43:02
15.0,0.4577593503380635,0.7508019714782865,21:43:04
8.571428571428571,0.2506223179558424,0.9838030128486527,21:43:06
10.0,0.31131607307192155,0.800575887948604,21:43:08
10.0,0.31708134477556127,0.7928811853940704,21:43:10
10.0,0.4117176829610433,0.6993876305723252,21:43:12
10.0,0.3575531675919,0.7508646738490288,21:43:14
10.0,0.3191486732273949,0.7721608134934282,21:43:16
15.0,0.3699184413580614,0.9138821749317035,21:43:18
7.5,0.2928635829596785,0.8291787682384497,21:43:20
12.0,0.29499534155848284,0.8382171130881222,21:43:22
20.0,0.28633206594517313,0.812936330274276,21:43:24
20.0,0.31276414041758493,0.9485288793140743,21:43:26
8.571428571428571,0.40700056466481754,0.64033844815868,21:43:28
8.571428571428571,0.33295393100970677,0.7039361711300233,21:43:30
8.571428571428571,0.27657915043770176,0.812962876515146,21:43:32
8.571428571428571,0.36882840252409377,0.7845185490255787,21:43:34
15.0,0.37677849963236815,0.6680993607704432,21:43:37
15.0,0.288566252230593,0.9023892256819983,21:43:39
6.0,0.3063067783420014,0.4852786090594937,21:43:41
