ch1,ch2,ch3,ch4,t
0.0052073634635412406,-0.0022664456571308065,-0.005607039961927341,0.0145212278074453,0.0
0.022312120992898792,-0.041386010135747456,-0.07625378566909355,0.11290328330438096,0.005
-0.03792648224286721,-0.2741001326929327,-0.4393047391245798,0.3565493092777189,0.01
-0.5070701834607863,-0.9699352974464044,-1.452677023894098,0.48169552444999947,0.015
-1.714693754132146,-2.0648937488850314,-3.0713237851849864,-0.24564653756759008,0.02
-3.2183213719768755,-2.575349054068249,-4.239541078531116,-2.277240183454436,0.025
-3.5690182805744515,-1.073052108271009,-3.4573842260283287,-4.707169493383878,0.03
-1.567390830125977,2.5650977186110233,-0.5552253292793412,-5.626708198950514,0.035
2.131970199487575,6.205887228416892,2.5309427495449284,-4.039540685928474,0.04
5.1208595243884165,7.074346106791092,3.5583627371160027,-1.0051702862560437,0.045
5.15515692696014,4.404194797954272,2.416704717971128,1.500230884935777,0.05
2.023939408969415,0.10763463692269054,1.071839066424193,2.4553435844119913,0.055
-2.167459767640848,-3.0157384147306194,1.1908971686846483,2.2561373410793926,0.06
-4.397256003594417,-3.379496559781208,2.5371076616428465,1.8795654520908593,0.065
-2.9217381074559237,-1.3892318676535884,3.637295575085864,2.0396669471580555,0.07
1.2303958368828591,1.0599519926874943,3.3283582102689353,2.757772972684026,0.075
4.9055262565000035,1.8951214888219834,1.6442342785287787,3.313585818374216,0.08
5.412592455397916,0.38374916305691636,-0.2436632393521199,2.8685950988878464,0.085
2.731910777916025,-2.319101191938173,-0.914257303245727,1.4709820471843749,0.09
-0.7812974238189925,-4.278632697710812,0.0709609143668577,0.24381972835214946,0.095
-2.6507847074119884,-4.449299952862917,1.755057077619774,0.3237227616212659,0.1
-2.098908354961888,-3.199513383848665,2.7529821035947197,1.7618311747789857,0.105
-0.08633027710099556,-1.5313761655552278,2.4782968487791384,3.575579740227542,0.11
1.7889724419424797,-0.19235161257490507,1.2843042968146523,4.622740229483052,0.115
2.4179888956257027,0.6137740553602627,-0.21831234446574063,4.328989242392644,0.12
